"","Group","Whitehall","Gender","Date","Civil.Service.grad","count","total","share","grp"
"629","DH","WH","Female",2013,"SEO/HEO",470,2280,0.206140350877193,"DHFemale"
"630","DH","WH","Female",2013,"SCS",80,2280,0.0350877192982456,"DHFemale"
"631","DH","WH","Male",2008,"AO/AA",40,2230,0.0179372197309417,"DHMale"
"632","DH","WH","Male",2008,"EO",120,2230,0.0538116591928251,"DHMale"
"633","DH","WH","Male",2008,"G6/G7",360,2230,0.161434977578475,"DHMale"
"634","DH","WH","Male",2008,"SEO/HEO",330,2230,0.147982062780269,"DHMale"
"635","DH","WH","Male",2008,"SCS",150,2230,0.0672645739910314,"DHMale"
"636","DH","WH","Male",2009,"AO/AA",50,2320,0.021551724137931,"DHMale"
"637","DH","WH","Male",2009,"EO",120,2320,0.0517241379310345,"DHMale"
"638","DH","WH","Male",2009,"G6/G7",360,2320,0.155172413793103,"DHMale"
"639","DH","WH","Male",2009,"SEO/HEO",340,2320,0.146551724137931,"DHMale"
"640","DH","WH","Male",2009,"SCS",160,2320,0.0689655172413793,"DHMale"
"641","DH","WH","Male",2010,"AO/AA",50,2710,0.018450184501845,"DHMale"
"642","DH","WH","Male",2010,"EO",130,2710,0.0479704797047971,"DHMale"
"643","DH","WH","Male",2010,"G6/G7",440,2710,0.162361623616236,"DHMale"
"644","DH","WH","Male",2010,"SEO/HEO",410,2710,0.151291512915129,"DHMale"
"645","DH","WH","Male",2010,"SCS",170,2710,0.0627306273062731,"DHMale"
"646","DH","WH","Male",2011,"AO/AA",50,2640,0.0189393939393939,"DHMale"
"647","DH","WH","Male",2011,"EO",130,2640,0.0492424242424242,"DHMale"
"648","DH","WH","Male",2011,"G6/G7",440,2640,0.166666666666667,"DHMale"
"649","DH","WH","Male",2011,"SEO/HEO",390,2640,0.147727272727273,"DHMale"
"650","DH","WH","Male",2011,"SCS",150,2640,0.0568181818181818,"DHMale"
"651","DH","WH","Male",2012,"AO/AA",40,2370,0.0168776371308017,"DHMale"
"652","DH","WH","Male",2012,"EO",100,2370,0.0421940928270042,"DHMale"
"653","DH","WH","Male",2012,"G6/G7",380,2370,0.160337552742616,"DHMale"
"654","DH","WH","Male",2012,"SEO/HEO",380,2370,0.160337552742616,"DHMale"
"655","DH","WH","Male",2012,"SCS",130,2370,0.0548523206751055,"DHMale"
"656","DH","WH","Male",2013,"AO/AA",50,2280,0.0219298245614035,"DHMale"
"657","DH","WH","Male",2013,"EO",100,2280,0.043859649122807,"DHMale"
"658","DH","WH","Male",2013,"G6/G7",370,2280,0.162280701754386,"DHMale"
"659","DH","WH","Male",2013,"SEO/HEO",340,2280,0.149122807017544,"DHMale"
"660","DH","WH","Male",2013,"SCS",130,2280,0.0570175438596491,"DHMale"
"661","DWP","NWH","Female",2008,"AO/AA",43130,117540,0.366938914412115,"DWPFemale"
"662","DWP","NWH","Female",2008,"EO",28550,117540,0.242896035392207,"DWPFemale"
"663","DWP","NWH","Female",2008,"G6/G7",1120,117540,0.00952867109069253,"DWPFemale"
"664","DWP","NWH","Female",2008,"SEO/HEO",7030,117540,0.0598094265781862,"DWPFemale"
"665","DWP","NWH","Female",2008,"SCS",130,117540,0.00110600646588395,"DWPFemale"
"666","DWP","NWH","Female",2009,"AO/AA",44170,121130,0.364649550070173,"DWPFemale"
"667","DWP","NWH","Female",2009,"EO",29020,121130,0.239577313629984,"DWPFemale"
"668","DWP","NWH","Female",2009,"G6/G7",1180,121130,0.00974159993395526,"DWPFemale"
"669","DWP","NWH","Female",2009,"SEO/HEO",7170,121130,0.0591926029885247,"DWPFemale"
"670","DWP","NWH","Female",2009,"SCS",140,121130,0.00115578304301164,"DWPFemale"
"671","DWP","NWH","Female",2010,"AO/AA",44750,133520,0.335155781905333,"DWPFemale"
"672","DWP","NWH","Female",2010,"EO",33050,133520,0.247528460155782,"DWPFemale"
"673","DWP","NWH","Female",2010,"G6/G7",1540,133520,0.0115338526063511,"DWPFemale"
"674","DWP","NWH","Female",2010,"SEO/HEO",8920,133520,0.066806470940683,"DWPFemale"
"675","DWP","NWH","Female",2010,"SCS",140,133520,0.00104853205512283,"DWPFemale"
"676","DWP","NWH","Female",2011,"AO/AA",42530,122410,0.347438934727555,"DWPFemale"
"677","DWP","NWH","Female",2011,"EO",30100,122410,0.245894943223593,"DWPFemale"
"678","DWP","NWH","Female",2011,"G6/G7",1320,122410,0.0107834327260845,"DWPFemale"
"679","DWP","NWH","Female",2011,"SEO/HEO",7740,122410,0.0632301282574953,"DWPFemale"
"680","DWP","NWH","Female",2011,"SCS",130,122410,0.00106200473817499,"DWPFemale"
"681","DWP","NWH","Female",2012,"AO/AA",38760,112470,0.344625233395572,"DWPFemale"
"682","DWP","NWH","Female",2012,"EO",28800,112470,0.256068284875967,"DWPFemale"
"683","DWP","NWH","Female",2012,"G6/G7",1170,112470,0.0104027740730862,"DWPFemale"
"684","DWP","NWH","Female",2012,"SEO/HEO",7180,112470,0.0638392460211612,"DWPFemale"
"685","DWP","NWH","Female",2012,"SCS",110,112470,0.000978038588067929,"DWPFemale"
"686","DWP","NWH","Female",2013,"AO/AA",36000,108280,0.332471370520872,"DWPFemale"
"687","DWP","NWH","Female",2013,"EO",28850,108280,0.266438862209088,"DWPFemale"
"688","DWP","NWH","Female",2013,"G6/G7",1240,108280,0.0114517916512745,"DWPFemale"
"689","DWP","NWH","Female",2013,"SEO/HEO",7000,108280,0.064647210934614,"DWPFemale"
"690","DWP","NWH","Female",2013,"SCS",100,108280,0.0009235315847802,"DWPFemale"
"691","DWP","NWH","Male",2008,"AO/AA",17260,117540,0.146843627701208,"DWPMale"
"692","DWP","NWH","Male",2008,"EO",13050,117540,0.111026033690658,"DWPMale"
"693","DWP","NWH","Male",2008,"G6/G7",1770,117540,0.0150587034201123,"DWPMale"
"694","DWP","NWH","Male",2008,"SEO/HEO",5330,117540,0.0453462651012421,"DWPMale"
"695","DWP","NWH","Male",2008,"SCS",230,117540,0.00195678067041007,"DWPMale"
"696","DWP","NWH","Male",2009,"AO/AA",18770,121130,0.154957483695204,"DWPMale"
"697","DWP","NWH","Male",2009,"EO",13270,121130,0.109551721291175,"DWPMale"
"698","DWP","NWH","Male",2009,"G6/G7",1820,121130,0.0150251795591513,"DWPMale"
"699","DWP","NWH","Male",2009,"SEO/HEO",5360,121130,0.0442499793610171,"DWPMale"
"700","DWP","NWH","Male",2009,"SCS",230,121130,0.00189878642780484,"DWPMale"
"701","DWP","NWH","Male",2010,"AO/AA",20450,133520,0.153160575194727,"DWPMale"
"702","DWP","NWH","Male",2010,"EO",16100,133520,0.120581186339125,"DWPMale"
"703","DWP","NWH","Male",2010,"G6/G7",2070,133520,0.015503295386459,"DWPMale"
"704","DWP","NWH","Male",2010,"SEO/HEO",6250,133520,0.0468094667465548,"DWPMale"
"705","DWP","NWH","Male",2010,"SCS",250,133520,0.00187237866986219,"DWPMale"
"706","DWP","NWH","Male",2011,"AO/AA",18410,122410,0.150396209460011,"DWPMale"
"707","DWP","NWH","Male",2011,"EO",14360,122410,0.117310677232252,"DWPMale"
"708","DWP","NWH","Male",2011,"G6/G7",1820,122410,0.0148680663344498,"DWPMale"
"709","DWP","NWH","Male",2011,"SEO/HEO",5600,122410,0.0457478964136917,"DWPMale"
"710","DWP","NWH","Male",2011,"SCS",230,122410,0.00187893145984805,"DWPMale"
"711","DWP","NWH","Male",2012,"AO/AA",16060,112470,0.142793633857918,"DWPMale"
"712","DWP","NWH","Male",2012,"EO",13230,112470,0.117631368364897,"DWPMale"
"713","DWP","NWH","Male",2012,"G6/G7",1580,112470,0.0140481906286121,"DWPMale"
"714","DWP","NWH","Male",2012,"SEO/HEO",5230,112470,0.0465012892326843,"DWPMale"
"715","DWP","NWH","Male",2012,"SCS",190,112470,0.00168933937939006,"DWPMale"
"716","DWP","NWH","Male",2013,"AO/AA",14900,108280,0.13760620613225,"DWPMale"
"717","DWP","NWH","Male",2013,"EO",13320,108280,0.123014407092723,"DWPMale"
"718","DWP","NWH","Male",2013,"G6/G7",1600,108280,0.0147765053564832,"DWPMale"
"719","DWP","NWH","Male",2013,"SEO/HEO",5090,108280,0.0470077576653122,"DWPMale"
"720","DWP","NWH","Male",2013,"SCS",170,108280,0.00157000369412634,"DWPMale"
"721","Defra","NWH","Female",2008,"AO/AA",2300,8450,0.272189349112426,"DefraFemale"
"722","Defra","NWH","Female",2008,"EO",1190,8450,0.140828402366864,"DefraFemale"
"723","Defra","NWH","Female",2008,"G6/G7",240,8450,0.0284023668639053,"DefraFemale"
"724","Defra","NWH","Female",2008,"SEO/HEO",790,8450,0.093491124260355,"DefraFemale"
"725","Defra","NWH","Female",2008,"SCS",10,8450,0.00118343195266272,"DefraFemale"
"726","Defra","NWH","Female",2009,"AO/AA",2290,8320,0.275240384615385,"DefraFemale"
"727","Defra","NWH","Female",2009,"EO",1160,8320,0.139423076923077,"DefraFemale"
"728","Defra","NWH","Female",2009,"G6/G7",270,8320,0.0324519230769231,"DefraFemale"
"729","Defra","NWH","Female",2009,"SEO/HEO",780,8320,0.09375,"DefraFemale"
"730","Defra","NWH","Female",2009,"SCS",0,8320,0,"DefraFemale"
"731","Defra","NWH","Female",2010,"AO/AA",2210,8250,0.267878787878788,"DefraFemale"
"732","Defra","NWH","Female",2010,"EO",1150,8250,0.139393939393939,"DefraFemale"
"733","Defra","NWH","Female",2010,"G6/G7",270,8250,0.0327272727272727,"DefraFemale"
"734","Defra","NWH","Female",2010,"SEO/HEO",840,8250,0.101818181818182,"DefraFemale"
"735","Defra","NWH","Female",2010,"SCS",0,8250,0,"DefraFemale"
"736","Defra","NWH","Female",2011,"AO/AA",1900,7360,0.258152173913043,"DefraFemale"
"737","Defra","NWH","Female",2011,"EO",1030,7360,0.139945652173913,"DefraFemale"
"738","Defra","NWH","Female",2011,"G6/G7",270,7360,0.0366847826086957,"DefraFemale"
"739","Defra","NWH","Female",2011,"SEO/HEO",810,7360,0.110054347826087,"DefraFemale"
"740","Defra","NWH","Female",2011,"SCS",0,7360,0,"DefraFemale"
"741","Defra","NWH","Female",2012,"AO/AA",1670,6890,0.242380261248186,"DefraFemale"
"742","Defra","NWH","Female",2012,"EO",970,6890,0.140783744557329,"DefraFemale"
"743","Defra","NWH","Female",2012,"G6/G7",270,6890,0.0391872278664731,"DefraFemale"
"744","Defra","NWH","Female",2012,"SEO/HEO",790,6890,0.114658925979681,"DefraFemale"
"745","Defra","NWH","Female",2012,"SCS",0,6890,0,"DefraFemale"
"746","Defra","NWH","Female",2013,"AO/AA",1480,6500,0.227692307692308,"DefraFemale"
"747","Defra","NWH","Female",2013,"EO",940,6500,0.144615384615385,"DefraFemale"
"748","Defra","NWH","Female",2013,"G6/G7",270,6500,0.0415384615384615,"DefraFemale"
"749","Defra","NWH","Female",2013,"SEO/HEO",800,6500,0.123076923076923,"DefraFemale"
"750","Defra","NWH","Female",2013,"SCS",10,6500,0.00153846153846154,"DefraFemale"
"751","Defra","NWH","Male",2008,"AO/AA",1450,8450,0.171597633136095,"DefraMale"
"752","Defra","NWH","Male",2008,"EO",960,8450,0.113609467455621,"DefraMale"
"753","Defra","NWH","Male",2008,"G6/G7",500,8450,0.0591715976331361,"DefraMale"
"754","Defra","NWH","Male",2008,"SEO/HEO",990,8450,0.117159763313609,"DefraMale"
"755","Defra","NWH","Male",2008,"SCS",30,8450,0.00355029585798817,"DefraMale"
"756","Defra","NWH","Male",2009,"AO/AA",1390,8320,0.167067307692308,"DefraMale"
"757","Defra","NWH","Male",2009,"EO",970,8320,0.116586538461538,"DefraMale"
"758","Defra","NWH","Male",2009,"G6/G7",490,8320,0.0588942307692308,"DefraMale"
"759","Defra","NWH","Male",2009,"SEO/HEO",1010,8320,0.121394230769231,"DefraMale"
"760","Defra","NWH","Male",2009,"SCS",40,8320,0.00480769230769231,"DefraMale"
"761","Defra","NWH","Male",2010,"AO/AA",1240,8250,0.15030303030303,"DefraMale"
"762","Defra","NWH","Male",2010,"EO",960,8250,0.116363636363636,"DefraMale"
"763","Defra","NWH","Male",2010,"G6/G7",490,8250,0.0593939393939394,"DefraMale"
"764","Defra","NWH","Male",2010,"SEO/HEO",1060,8250,0.128484848484848,"DefraMale"
"765","Defra","NWH","Male",2010,"SCS",40,8250,0.00484848484848485,"DefraMale"
"766","Defra","NWH","Male",2011,"AO/AA",1080,7360,0.146739130434783,"DefraMale"
"767","Defra","NWH","Male",2011,"EO",820,7360,0.111413043478261,"DefraMale"
"768","Defra","NWH","Male",2011,"G6/G7",460,7360,0.0625,"DefraMale"
"769","Defra","NWH","Male",2011,"SEO/HEO",970,7360,0.13179347826087,"DefraMale"
"770","Defra","NWH","Male",2011,"SCS",40,7360,0.00543478260869565,"DefraMale"
"771","Defra","NWH","Male",2012,"AO/AA",980,6890,0.142235123367199,"DefraMale"
"772","Defra","NWH","Male",2012,"EO",800,6890,0.11611030478955,"DefraMale"
"773","Defra","NWH","Male",2012,"G6/G7",450,6890,0.0653120464441219,"DefraMale"
"774","Defra","NWH","Male",2012,"SEO/HEO",910,6890,0.132075471698113,"DefraMale"
"775","Defra","NWH","Male",2012,"SCS",40,6890,0.0058055152394775,"DefraMale"
"776","Defra","NWH","Male",2013,"AO/AA",840,6500,0.129230769230769,"DefraMale"
"777","Defra","NWH","Male",2013,"EO",750,6500,0.115384615384615,"DefraMale"
"778","Defra","NWH","Male",2013,"G6/G7",470,6500,0.0723076923076923,"DefraMale"
"779","Defra","NWH","Male",2013,"SEO/HEO",910,6500,0.14,"DefraMale"
"780","Defra","NWH","Male",2013,"SCS",40,6500,0.00615384615384615,"DefraMale"
"781","Defra","WH","Female",2008,"AO/AA",330,3100,0.106451612903226,"DefraFemale"
"782","Defra","WH","Female",2008,"EO",290,3100,0.0935483870967742,"DefraFemale"
"783","Defra","WH","Female",2008,"G6/G7",290,3100,0.0935483870967742,"DefraFemale"
"784","Defra","WH","Female",2008,"SEO/HEO",550,3100,0.17741935483871,"DefraFemale"
"785","Defra","WH","Female",2008,"SCS",50,3100,0.0161290322580645,"DefraFemale"
"786","Defra","WH","Female",2009,"AO/AA",290,2760,0.105072463768116,"DefraFemale"
"787","Defra","WH","Female",2009,"EO",250,2760,0.0905797101449275,"DefraFemale"
"788","Defra","WH","Female",2009,"G6/G7",290,2760,0.105072463768116,"DefraFemale"
"789","Defra","WH","Female",2009,"SEO/HEO",490,2760,0.177536231884058,"DefraFemale"
"790","Defra","WH","Female",2009,"SCS",50,2760,0.0181159420289855,"DefraFemale"
"791","Defra","WH","Female",2010,"AO/AA",260,2730,0.0952380952380952,"DefraFemale"
"792","Defra","WH","Female",2010,"EO",260,2730,0.0952380952380952,"DefraFemale"
"793","Defra","WH","Female",2010,"G6/G7",320,2730,0.117216117216117,"DefraFemale"
"794","Defra","WH","Female",2010,"SEO/HEO",530,2730,0.194139194139194,"DefraFemale"
"795","Defra","WH","Female",2010,"SCS",50,2730,0.0183150183150183,"DefraFemale"
"796","Defra","WH","Female",2011,"AO/AA",220,2620,0.083969465648855,"DefraFemale"
"797","Defra","WH","Female",2011,"EO",250,2620,0.0954198473282443,"DefraFemale"
"798","Defra","WH","Female",2011,"G6/G7",290,2620,0.110687022900763,"DefraFemale"
"799","Defra","WH","Female",2011,"SEO/HEO",520,2620,0.198473282442748,"DefraFemale"
"800","Defra","WH","Female",2011,"SCS",50,2620,0.0190839694656489,"DefraFemale"
"801","Defra","WH","Female",2012,"AO/AA",200,2170,0.0921658986175115,"DefraFemale"
"802","Defra","WH","Female",2012,"EO",210,2170,0.0967741935483871,"DefraFemale"
"803","Defra","WH","Female",2012,"G6/G7",200,2170,0.0921658986175115,"DefraFemale"
"804","Defra","WH","Female",2012,"SEO/HEO",450,2170,0.207373271889401,"DefraFemale"
"805","Defra","WH","Female",2012,"SCS",30,2170,0.0138248847926267,"DefraFemale"
"806","Defra","WH","Female",2013,"AO/AA",170,2180,0.0779816513761468,"DefraFemale"
"807","Defra","WH","Female",2013,"EO",210,2180,0.0963302752293578,"DefraFemale"
"808","Defra","WH","Female",2013,"G6/G7",210,2180,0.0963302752293578,"DefraFemale"
"809","Defra","WH","Female",2013,"SEO/HEO",460,2180,0.211009174311927,"DefraFemale"
"810","Defra","WH","Female",2013,"SCS",40,2180,0.018348623853211,"DefraFemale"
"811","Defra","WH","Male",2008,"AO/AA",230,3100,0.0741935483870968,"DefraMale"
"812","Defra","WH","Male",2008,"EO",230,3100,0.0741935483870968,"DefraMale"
"813","Defra","WH","Male",2008,"G6/G7",390,3100,0.125806451612903,"DefraMale"
"814","Defra","WH","Male",2008,"SEO/HEO",630,3100,0.203225806451613,"DefraMale"
"815","Defra","WH","Male",2008,"SCS",110,3100,0.0354838709677419,"DefraMale"
"816","Defra","WH","Male",2009,"AO/AA",200,2760,0.072463768115942,"DefraMale"
"817","Defra","WH","Male",2009,"EO",190,2760,0.0688405797101449,"DefraMale"
"818","Defra","WH","Male",2009,"G6/G7",360,2760,0.130434782608696,"DefraMale"
"819","Defra","WH","Male",2009,"SEO/HEO",540,2760,0.195652173913043,"DefraMale"
"820","Defra","WH","Male",2009,"SCS",90,2760,0.0326086956521739,"DefraMale"
"821","Defra","WH","Male",2010,"AO/AA",180,2730,0.0659340659340659,"DefraMale"
"822","Defra","WH","Male",2010,"EO",190,2730,0.0695970695970696,"DefraMale"
"823","Defra","WH","Male",2010,"G6/G7",360,2730,0.131868131868132,"DefraMale"
"824","Defra","WH","Male",2010,"SEO/HEO",510,2730,0.186813186813187,"DefraMale"
"825","Defra","WH","Male",2010,"SCS",90,2730,0.032967032967033,"DefraMale"
"826","Defra","WH","Male",2011,"AO/AA",160,2620,0.0610687022900763,"DefraMale"
"827","Defra","WH","Male",2011,"EO",180,2620,0.0687022900763359,"DefraMale"
"828","Defra","WH","Male",2011,"G6/G7",360,2620,0.137404580152672,"DefraMale"
"829","Defra","WH","Male",2011,"SEO/HEO",500,2620,0.190839694656489,"DefraMale"
"830","Defra","WH","Male",2011,"SCS",90,2620,0.0343511450381679,"DefraMale"
"831","Defra","WH","Male",2012,"AO/AA",130,2170,0.0599078341013825,"DefraMale"
"832","Defra","WH","Male",2012,"EO",150,2170,0.0691244239631336,"DefraMale"
"833","Defra","WH","Male",2012,"G6/G7",280,2170,0.129032258064516,"DefraMale"
"834","Defra","WH","Male",2012,"SEO/HEO",450,2170,0.207373271889401,"DefraMale"
"835","Defra","WH","Male",2012,"SCS",70,2170,0.032258064516129,"DefraMale"
"836","Defra","WH","Male",2013,"AO/AA",110,2180,0.0504587155963303,"DefraMale"
"837","Defra","WH","Male",2013,"EO",140,2180,0.0642201834862385,"DefraMale"
"838","Defra","WH","Male",2013,"G6/G7",310,2180,0.142201834862385,"DefraMale"
"839","Defra","WH","Male",2013,"SEO/HEO",460,2180,0.211009174311927,"DefraMale"
"840","Defra","WH","Male",2013,"SCS",60,2180,0.0275229357798165,"DefraMale"
"841","DfE","NWH","Female",2008,"AO/AA",280,2570,0.108949416342412,"DfEFemale"
"842","DfE","NWH","Female",2008,"EO",130,2570,0.0505836575875486,"DfEFemale"
"843","DfE","NWH","Female",2008,"G6/G7",280,2570,0.108949416342412,"DfEFemale"
"844","DfE","NWH","Female",2008,"SEO/HEO",1140,2570,0.443579766536965,"DfEFemale"
"845","DfE","NWH","Female",2008,"SCS",20,2570,0.00778210116731518,"DfEFemale"
"846","DfE","NWH","Female",2009,"AO/AA",250,2360,0.105932203389831,"DfEFemale"
"847","DfE","NWH","Female",2009,"EO",120,2360,0.0508474576271186,"DfEFemale"
"848","DfE","NWH","Female",2009,"G6/G7",270,2360,0.114406779661017,"DfEFemale"
"849","DfE","NWH","Female",2009,"SEO/HEO",1010,2360,0.427966101694915,"DfEFemale"
"850","DfE","NWH","Female",2009,"SCS",20,2360,0.00847457627118644,"DfEFemale"
"851","DfE","NWH","Female",2010,"AO/AA",220,2150,0.102325581395349,"DfEFemale"
"852","DfE","NWH","Female",2010,"EO",130,2150,0.0604651162790698,"DfEFemale"
"853","DfE","NWH","Female",2010,"G6/G7",270,2150,0.125581395348837,"DfEFemale"
"854","DfE","NWH","Female",2010,"SEO/HEO",880,2150,0.409302325581395,"DfEFemale"
"855","DfE","NWH","Female",2010,"SCS",20,2150,0.00930232558139535,"DfEFemale"
"856","DfE","NWH","Female",2011,"AO/AA",200,1810,0.110497237569061,"DfEFemale"
"857","DfE","NWH","Female",2011,"EO",190,1810,0.104972375690608,"DfEFemale"
"858","DfE","NWH","Female",2011,"G6/G7",310,1810,0.171270718232044,"DfEFemale"
"859","DfE","NWH","Female",2011,"SEO/HEO",400,1810,0.220994475138122,"DfEFemale"
"860","DfE","NWH","Female",2011,"SCS",20,1810,0.0110497237569061,"DfEFemale"
"861","DfE","NWH","Female",2012,"AO/AA",160,1760,0.0909090909090909,"DfEFemale"
"862","DfE","NWH","Female",2012,"EO",160,1760,0.0909090909090909,"DfEFemale"
"863","DfE","NWH","Female",2012,"G6/G7",290,1760,0.164772727272727,"DfEFemale"
"864","DfE","NWH","Female",2012,"SEO/HEO",420,1760,0.238636363636364,"DfEFemale"
"865","DfE","NWH","Female",2012,"SCS",10,1760,0.00568181818181818,"DfEFemale"
"866","DfE","NWH","Female",2013,"AO/AA",220,2780,0.079136690647482,"DfEFemale"
"867","DfE","NWH","Female",2013,"EO",300,2780,0.107913669064748,"DfEFemale"
"868","DfE","NWH","Female",2013,"G6/G7",490,2780,0.176258992805755,"DfEFemale"
"869","DfE","NWH","Female",2013,"SEO/HEO",610,2780,0.219424460431655,"DfEFemale"
"870","DfE","NWH","Female",2013,"SCS",30,2780,0.0107913669064748,"DfEFemale"
"871","DfE","NWH","Male",2008,"AO/AA",120,2570,0.0466926070038911,"DfEMale"
"872","DfE","NWH","Male",2008,"EO",80,2570,0.0311284046692607,"DfEMale"
"873","DfE","NWH","Male",2008,"G6/G7",260,2570,0.101167315175097,"DfEMale"
"874","DfE","NWH","Male",2008,"SEO/HEO",250,2570,0.0972762645914397,"DfEMale"
"875","DfE","NWH","Male",2008,"SCS",10,2570,0.00389105058365759,"DfEMale"
"876","DfE","NWH","Male",2009,"AO/AA",100,2360,0.0423728813559322,"DfEMale"
"877","DfE","NWH","Male",2009,"EO",70,2360,0.0296610169491525,"DfEMale"
"878","DfE","NWH","Male",2009,"G6/G7",270,2360,0.114406779661017,"DfEMale"
"879","DfE","NWH","Male",2009,"SEO/HEO",230,2360,0.0974576271186441,"DfEMale"
"880","DfE","NWH","Male",2009,"SCS",10,2360,0.00423728813559322,"DfEMale"
"881","DfE","NWH","Male",2010,"AO/AA",120,2150,0.0558139534883721,"DfEMale"
"882","DfE","NWH","Male",2010,"EO",70,2150,0.0325581395348837,"DfEMale"
"883","DfE","NWH","Male",2010,"G6/G7",250,2150,0.116279069767442,"DfEMale"
"884","DfE","NWH","Male",2010,"SEO/HEO",190,2150,0.0883720930232558,"DfEMale"
"885","DfE","NWH","Male",2010,"SCS",20,2150,0.00930232558139535,"DfEMale"
"886","DfE","NWH","Male",2011,"AO/AA",100,1810,0.0552486187845304,"DfEMale"
"887","DfE","NWH","Male",2011,"EO",80,1810,0.0441988950276243,"DfEMale"
"888","DfE","NWH","Male",2011,"G6/G7",290,1810,0.160220994475138,"DfEMale"
"889","DfE","NWH","Male",2011,"SEO/HEO",220,1810,0.121546961325967,"DfEMale"
"890","DfE","NWH","Male",2011,"SCS",20,1810,0.0110497237569061,"DfEMale"
"891","DfE","NWH","Male",2012,"AO/AA",90,1760,0.0511363636363636,"DfEMale"
"892","DfE","NWH","Male",2012,"EO",90,1760,0.0511363636363636,"DfEMale"
"893","DfE","NWH","Male",2012,"G6/G7",280,1760,0.159090909090909,"DfEMale"
"894","DfE","NWH","Male",2012,"SEO/HEO",220,1760,0.125,"DfEMale"
"895","DfE","NWH","Male",2012,"SCS",20,1760,0.0113636363636364,"DfEMale"
"896","DfE","NWH","Male",2013,"AO/AA",100,2780,0.0359712230215827,"DfEMale"
"897","DfE","NWH","Male",2013,"EO",110,2780,0.039568345323741,"DfEMale"
"898","DfE","NWH","Male",2013,"G6/G7",460,2780,0.165467625899281,"DfEMale"
"899","DfE","NWH","Male",2013,"SEO/HEO",420,2780,0.151079136690647,"DfEMale"
"900","DfE","NWH","Male",2013,"SCS",80,2780,0.0287769784172662,"DfEMale"
"901","DfE","WH","Female",2008,"AO/AA",290,3350,0.0865671641791045,"DfEFemale"
"902","DfE","WH","Female",2008,"EO",450,3350,0.134328358208955,"DfEFemale"
"903","DfE","WH","Female",2008,"G6/G7",390,3350,0.116417910447761,"DfEFemale"
"904","DfE","WH","Female",2008,"SEO/HEO",750,3350,0.223880597014925,"DfEFemale"
"905","DfE","WH","Female",2008,"SCS",70,3350,0.0208955223880597,"DfEFemale"
"906","DfE","WH","Female",2009,"AO/AA",230,3380,0.0680473372781065,"DfEFemale"
"907","DfE","WH","Female",2009,"EO",420,3380,0.124260355029586,"DfEFemale"
"908","DfE","WH","Female",2009,"G6/G7",450,3380,0.133136094674556,"DfEFemale"
"909","DfE","WH","Female",2009,"SEO/HEO",820,3380,0.242603550295858,"DfEFemale"
"910","DfE","WH","Female",2009,"SCS",90,3380,0.0266272189349112,"DfEFemale"
"911","DfE","WH","Female",2010,"AO/AA",190,3100,0.0612903225806452,"DfEFemale"
"912","DfE","WH","Female",2010,"EO",380,3100,0.12258064516129,"DfEFemale"
"913","DfE","WH","Female",2010,"G6/G7",450,3100,0.145161290322581,"DfEFemale"
"914","DfE","WH","Female",2010,"SEO/HEO",780,3100,0.251612903225806,"DfEFemale"
"915","DfE","WH","Female",2010,"SCS",80,3100,0.0258064516129032,"DfEFemale"
"916","DfE","WH","Female",2011,"AO/AA",160,2790,0.0573476702508961,"DfEFemale"
"917","DfE","WH","Female",2011,"EO",340,2790,0.121863799283154,"DfEFemale"
"918","DfE","WH","Female",2011,"G6/G7",390,2790,0.139784946236559,"DfEFemale"
"919","DfE","WH","Female",2011,"SEO/HEO",690,2790,0.247311827956989,"DfEFemale"
"920","DfE","WH","Female",2011,"SCS",80,2790,0.028673835125448,"DfEFemale"
"921","DfE","WH","Female",2012,"AO/AA",130,2790,0.046594982078853,"DfEFemale"
"922","DfE","WH","Female",2012,"EO",330,2790,0.118279569892473,"DfEFemale"
"923","DfE","WH","Female",2012,"G6/G7",430,2790,0.154121863799283,"DfEFemale"
"924","DfE","WH","Female",2012,"SEO/HEO",700,2790,0.25089605734767,"DfEFemale"
"925","DfE","WH","Female",2012,"SCS",70,2790,0.025089605734767,"DfEFemale"
"926","DfE","WH","Female",2013,"AO/AA",310,6530,0.0474732006125574,"DfEFemale"
"927","DfE","WH","Female",2013,"EO",750,6530,0.114854517611026,"DfEFemale"
"928","DfE","WH","Female",2013,"G6/G7",1050,6530,0.160796324655436,"DfEFemale"
"929","DfE","WH","Female",2013,"SEO/HEO",1670,6530,0.255742725880551,"DfEFemale"
"930","DfE","WH","Female",2013,"SCS",140,6530,0.0214395099540582,"DfEFemale"
"931","DfE","WH","Male",2008,"AO/AA",150,3350,0.0447761194029851,"DfEMale"
"932","DfE","WH","Male",2008,"EO",230,3350,0.0686567164179104,"DfEMale"
"933","DfE","WH","Male",2008,"G6/G7",370,3350,0.11044776119403,"DfEMale"
"934","DfE","WH","Male",2008,"SEO/HEO",580,3350,0.173134328358209,"DfEMale"
"935","DfE","WH","Male",2008,"SCS",80,3350,0.0238805970149254,"DfEMale"
"936","DfE","WH","Male",2009,"AO/AA",120,3380,0.0355029585798817,"DfEMale"
"937","DfE","WH","Male",2009,"EO",210,3380,0.0621301775147929,"DfEMale"
"938","DfE","WH","Male",2009,"G6/G7",400,3380,0.118343195266272,"DfEMale"
"939","DfE","WH","Male",2009,"SEO/HEO",590,3380,0.174556213017751,"DfEMale"
