"puborg","puburl","saved.as","extension","url","marked.as.csv","filetitle","pubtitle","pubdescription","date_year","month","senjun","organogram","staff","workforce","annual","payments","strategy","special","recruitment","meetings","earners","hospitality","expenses","spending","ministerial","travel","business","date","abbrev","coredept","include","filename"
"Home Office","http://www.gov.uk/government/publications/soca-structure-and-salaries-30-june-2010","Home Office_418","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98519/senior-salary-dataset.csv","TRUE","Serious Organised Crime Agency senior dataset (Microsoft Excel file - 5kb)","SOCA: structure and salaries, 30 June 2010","The report on Serious Organised Crime Agency senior staff salaries (or remuneration) lists all the staff at director level and above who are","2010","June","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 June","HO",TRUE,TRUE,"Home Office_418.csv"
"Home Office","http://www.gov.uk/government/publications/csl-structure-and-salaries-31-march-2012","Home Office_320","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98610/csl-senior-staff-mar-2012.csv","TRUE","CSL: senior staff salary and structure information, March 2012","CSL: structure and salaries, 2012","These documents explain the Civil Service Learnings (CSL) structure and salaries for 2012. Thedata was compiledin March and September 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_320.csv"
"Home Office","http://www.gov.uk/government/publications/equality-and-human-rights-commission-senior-staff-datasets-march-2011","Home Office_716","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119664/senior-staff-ehrc-2011.csv","TRUE","Senior staff datasets at the Equality and Human Rights Commission - March 2011 (Microsoft Excel file - 3kb)","Equality and Human Rights commission: senior staff datasets, March 2011","The report on the Equality and Human Rights Commissions senior staff lists the staff who are senior civil servants or equivalent posts as of","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_716.csv"
"Home Office","http://www.gov.uk/government/publications/soca-structure-and-salaries-march-2011-to-2012","Home Office_280","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98522/senior-staff-soca-sept-2011.csv","TRUE","SOCA: senior staff datasets, September 2011","SOCA: structure and salaries, 2011 to 2012","SeriousOrganised Crime Agencys (SOCA) structure and salaries, compiled at March and September.","2011","September","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","HO",TRUE,TRUE,"Home Office_280.csv"
"Home Office","http://www.gov.uk/government/publications/ukba-structure-and-salaries-1-march-2012","Home Office_358","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98512/senior-staff-ukba-sept-2012.csv","TRUE","UK border agency senior staff data  March 2012","UKBA: structure and salaries, 1 March 2012","UK Border Force structure and salary information shown in the UK Border Agency publication for March 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_358.csv"
"Home Office","http://www.gov.uk/government/publications/ukba-structure-and-salaries-1-march-2012","Home Office_359","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/203117/ukba-senior-staff-sep-2012.csv","TRUE","Senior staff salary and structure information from the UK Border Agency - September 2012","UKBA: structure and salaries, 1 March 2012","UK Border Force structure and salary information shown in the UK Border Agency publication for March 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_359.csv"
"Home Office","http://www.gov.uk/government/publications/her-majestys-inspectorate-of-constabulary-senior-staff-datasets-march-2011","Home Office_738","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119652/senior-staff-datasets-hmic.csv","TRUE","Senior staff datasets at Her Majesty's Inspectorate of Constabulary - March 2011 (Microsoft Excel file - 4kb)","Her Majesty's Inspectorate of Constabulary: senior staff datasets, March 2011","The report on Her Majestys Inspectorate of Constabularys senior staff lists the staff who are senior civil servants or equivalent posts as","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_738.csv"
"Home Office","http://www.gov.uk/government/publications/ukba-structure-and-salaries-2011","Home Office_380","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98513/senior-staff-ukba-sept-2011.csv","TRUE","Senior staff salary and structure information from the UK Border Agency - September 2011 (Comma Separated Value file - 60kb)","UKBA: structure and salaries, 2011","These documents explain the UK Border Agencys structure and salaries for 2011. The two sets of data were compiled at March and September 2011","2011","September","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 September","HO",TRUE,TRUE,"Home Office_380.csv"
"Home Office","http://www.gov.uk/government/publications/home-office-headquarters-structure-and-salary","Home Office_918","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98694/senior-staff-dataset.csv","TRUE","Senior staff dataset - Home Office headquarters (Microsoft Excel file - 68kb)","Home Office headquarters: structure and salary","These documents explain the Home Office structure in detail, as well as the salaries of its senior civil servants. They were originally published",NA,NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA NA","HO",TRUE,TRUE,"Home Office_918.csv"
"Home Office","http://www.gov.uk/government/publications/government-equalities-office-senior-staff-datasets-march-2011","Home Office_739","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119660/senior-staff-geo-2011.csv","TRUE","Senior staff datasets at the Government equalities office - March 2011 (Microsoft Excel file - 2kb)","Government equalities office: senior staff datasets, March 2011","Report on theGovernment equalities offices senior staff lists the staff who are senior civil servants or equivalent posts as of 31 March.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_739.csv"
"Home Office","http://www.gov.uk/government/publications/ips-structure-and-salaries-31-march-2012","Home Office_331","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98566/senior-staff-ips-mar-2012.csv","TRUE","Senior staff salary and structure information from the Identity and Passport Service - March 2012 (Comma Separated Value file - 10kb)","IPS: structure and salaries, 31 March 2012 to 30 September 2012","These documents explain the Identity and Passport Service structure and salary information for 2012.

You can download information in CSV ","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_331.csv"
"Home Office","http://www.gov.uk/government/publications/ukba-structure-and-salary-february-2011","Home Office_729","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98510/senior-staff-salaries-ukba.csv","TRUE","Senior staff salaries - UK Border Agency (Microsoft Excel file - 14kb)","UKBA: structure and salary, February 2011","These documents explain the UK Border Agencys structure in details, as well as the salaries of its senior civil servants.

Date: Fri Oct 15","2011",NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 NA","HO",TRUE,TRUE,"Home Office_729.csv"
"Home Office","http://www.gov.uk/government/publications/home-office-headquarters-structure-and-salary","Home Office_917","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98693/senior-staff.csv","TRUE","Senior staff dataset - revised February 2011 (Microsoft Excel file - 68kb)","Home Office headquarters: structure and salary","These documents explain the Home Office structure in detail, as well as the salaries of its senior civil servants. They were originally published","2011",NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 NA","HO",TRUE,TRUE,"Home Office_917.csv"
"Home Office","http://www.gov.uk/government/publications/oisc-structure-and-salaries-march-2011-to-2012","Home Office_323","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98537/senior-staff-oisc-sept-2011.csv","TRUE","Senior staff datasets at the Office of the Immigration Services Commissioner - September 2011","OISC: structure and salaries, March 2011 to September 2012","These documents explain the Office of the Immigration Services Commissioners (OISC) structure and salaries.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_323.csv"
"Home Office","http://www.gov.uk/government/publications/oisc-structure-and-salaries-march-2011-to-2012","Home Office_324","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98538/senior-staff-oisc-2011.csv","TRUE","Senior staff datasets at the Office of the Immigration Services Commissioner - March 2011","OISC: structure and salaries, March 2011 to September 2012","These documents explain the Office of the Immigration Services Commissioners (OISC) structure and salaries.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_324.csv"
"Home Office","http://www.gov.uk/government/publications/government-equalities-office-structure-and-salaries-2011","Home Office_338","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119661/senior-staff-geo-2011.csv","TRUE","Senior staff datasets at the Government equalities office - March 2011 (Microsoft Excel file - 2kb)","Government equalities office: structure and salaries 2011","These documents explain the Government equalities offices structure and salaries 2011 structure and salaries as at March 2011.

On 1 April ","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_338.csv"
"Home Office","http://www.gov.uk/government/publications/office-of-the-immigration-services-commissioner-structure-and-salaries-2010--2","Home Office_367","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119740/senior-dataset-oisc.csv","TRUE","Office of the Immigration Services Commissioner senior dataset ","Office of the Immigration Services Commissioner: structure and salaries, 2010","Office of the Immigration Services Commissioner structure, and salaries of its senior civil servants.","2010",NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 NA","HO",TRUE,TRUE,"Home Office_367.csv"
"Home Office","http://www.gov.uk/government/publications/office-of-the-immigration-services-commissioner-structure-and-salaries-2010--2","Home Office_368","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119741/OISC-senior-salary-report.csv","TRUE","Office of the Immigration Services Commissioner senior salary report","Office of the Immigration Services Commissioner: structure and salaries, 2010","Office of the Immigration Services Commissioner structure, and salaries of its senior civil servants.","2010",NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 NA","HO",TRUE,TRUE,"Home Office_368.csv"
"Home Office","http://www.gov.uk/government/publications/her-majestys-inspectorate-of-constabulary-senior-staff-datasets-march-2012","Home Office_706","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119654/senior-staff-hmic-mar-2012.csv","TRUE","Senior staff datasets at Her Majesty's Inspectorate of Constabulary - March 2012 (Comma Separated Value file - 7kb)","Her Majesty's Inspectorate of Constabulary: senior staff datasets, March 2012","The report on Her Majestys Inspectorate of Constabularys senior staff lists the staff who are senior civil servants or equivalent posts as","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_706.csv"
"Home Office","http://www.gov.uk/government/publications/isa-structures-and-salaries-march-2011-to-2012","Home Office_311","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98557/senior-staff-isa-sept-2011.csv","TRUE","Senior staff datasets at the Independent Safeguarding Authority - September 2011","ISA: structures and salaries, March 2011 to 2012","Independent Safeguarding Authoritys structure and salaries  compiled at March and September.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_311.csv"
"Home Office","http://www.gov.uk/government/publications/oisc-structure-and-salaries-march-2011-to-2012","Home Office_326","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98540/senior-oisc-mar12.csv","TRUE","Senior staff datasets at the Office of the Immigration Services Commissioner - March 2012","OISC: structure and salaries, March 2011 to September 2012","These documents explain the Office of the Immigration Services Commissioners (OISC) structure and salaries.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_326.csv"
"Home Office","http://www.gov.uk/government/publications/oisc-structure-and-salaries-march-2011-to-2012","Home Office_329","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/203450/senior-staff-oisc-sept-2012.csv","TRUE","Senior staff datasets at the Office of the Immigration Services Commissioner - September 2012","OISC: structure and salaries, March 2011 to September 2012","These documents explain the Office of the Immigration Services Commissioners (OISC) structure and salaries.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_329.csv"
"Home Office","http://www.gov.uk/government/publications/isa-structures-and-salaries-march-2011-to-2012","Home Office_310","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98556/senior-isa-mar12.csv","TRUE","Senior staff datasets at the Independent Safeguarding Authority - March 2012","ISA: structures and salaries, March 2011 to 2012","Independent Safeguarding Authoritys structure and salaries  compiled at March and September.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_310.csv"
"Home Office","http://www.gov.uk/government/publications/ips-structure-and-salaries-31-march-2011-to-30-september-2011","Home Office_378","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98570/senior-staff-ips-2011.csv","TRUE","Senior staff salary and structure information from the Identity and Passport Service - March 2011 (Microsoft Excel file - 10kb)","IPS: structure and salaries, 31 March 2011 to 30 September 2011","These documents explain the Identity and Passport Services structure and salary information for 2011. The two sets of data were compiled at","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_378.csv"
"Home Office","http://www.gov.uk/government/publications/ips-structure-and-salaries-31-march-2012","Home Office_333","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/204894/senior-staff-ips-sep-2012.csv","TRUE","Senior staff salary and structure information from the Identity and Passport Service - September 2012","IPS: structure and salaries, 31 March 2012 to 30 September 2012","These documents explain the Identity and Passport Service structure and salary information for 2012.

You can download information in CSV ","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","HO",TRUE,TRUE,"Home Office_333.csv"
"Home Office","http://www.gov.uk/government/publications/csl-structure-and-salaries-2013","Home Office_217","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/225710/310313-civil-service-learning-final-senior-data.csv","TRUE","Senior staff salary and structure information from Civil Service Learning - March 2013","CSL: structure and salaries, 2013","These documents explain the Civil Service Learning's (CSL) structure and salaries for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","HO",TRUE,TRUE,"Home Office_217.csv"
"Home Office","http://www.gov.uk/government/publications/the-national-policing-improvement-agency-senior-staff-datasets-march-2011","Home Office_717","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119598/senior-staff-datasets-npia.csv","TRUE","Senior staff datasets at the National Policing Improvement Agency - March 2011 (Microsoft Excel file - 23kb)","The National Policing Improvement Agency: Senior staff datasets, March 2011","The report on theNational Policing Improvement Agency senior staff lists the staff who are senior civil servants or equivalent posts as of ","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_717.csv"
"Home Office","http://www.gov.uk/government/publications/equality-and-human-rights-commission-senior-staff-datasets-for-march-2011-revised-december-2011","Home Office_753","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119666/snr-staff-ehrc-mar11-revised.csv","TRUE","Senior staff datasets at the Equality and Human Rights Commission for March 2011. REVISED December 2011 (Comma Separated Value file - 3kb)","Equality and Human Rights commission: senior staff datasets for March 2011, revised December 2011","The report on the Equality and Human Rights Commissions senior staff lists the staff who are senior civil servants or equivalent posts as of","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","HO",TRUE,TRUE,"Home Office_753.csv"
"Home Office","http://www.gov.uk/government/publications/csl-structure-and-salaries-31-march-2012","Home Office_318","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/271585/csl-senior-staff-sep-2012.csv","TRUE","CSL: senior staff salary and structure information, September 2012","CSL: structure and salaries, 2012","These documents explain the Civil Service Learnings (CSL) structure and salaries for 2012. Thedata was compiledin March and September 2012.","2012","September","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 September","HO",TRUE,TRUE,"Home Office_318.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_835","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230876/navy_senior_March_13.csv","TRUE","Navy Command senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_835.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1010","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28964/300911MOD_DES_Organogram_Final5HLseniordata.csv","TRUE","Defence Equipment and Support Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1010.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1027","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49077/20121214-JFC_Master_GTA_Rtn_Final-U-senior-data.csv","TRUE","Joint Forces Command senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1027.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1029","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49079/DES-080113-2-senior-data.csv","TRUE","Defence Equipment and Support senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1029.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1016","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28970/20110526FinalMODGTAINPUTTEMPLATEUreviewedbyTNAseniordata.csv","TRUE","Senior staff posts and pay, as of March 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1016.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1035","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34818/Army_Organogram_30APR2012Useniordata.csv","TRUE","Land Forces senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1035.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1037","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34820/NavyCommandstaffdata260712HLseniordata.csv","TRUE","Navy Command senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1037.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1007","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28961/20111116New_PJHQ_staff_and_salary_data_Release3U4seniordata.csv","TRUE","Permanent Joint Headquarters Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1007.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/senior-staff-salaries","Ministry of Defence_430","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/27342/20101013_senior_staff_pay_dataset_final_u.csv","TRUE","Senior staff salaries (CSV)","Senior staff salaries","Senior staff salaries of the Ministry of Defence.","2010",NA,"senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010 NA","MoD",TRUE,TRUE,"Ministry of Defence_430.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1004","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28958/20111117300911AirCmdGovernmentstaffandsalarydataseniordata.csv","TRUE","Air Command Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1004.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_998","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28952/20111208LandForces_Organogram_30Sep11_Ver40_FinalUseniordata.csv","TRUE","Land Forces Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_998.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/organisation-charts-march-2011-to-september-2011","Ministry of Defence_1001","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28955/NavyCommandOrganogramat30Sep11seniordata.csv","TRUE","Navy Command Senior, as of September 2011","Organisation charts (MOD): March and September 2011","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts.","2011","March","senior","organogram",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011 March","MoD",TRUE,TRUE,"Ministry of Defence_1001.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_831","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230872/hocs_senior_March_13.csv","TRUE","Head Office and Corporate Services senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_831.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1039","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34824/JointForcesCommandstaffdata260712HLseniordata.csv","TRUE","Joint Forces Command senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1039.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_837","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230878/air_senior_March_13.csv","TRUE","Air Command senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_837.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts-mod-2013","Ministry of Defence_839","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/230880/jfc_senior_March_13.csv","TRUE","Joint Forces Command senior, as of March 2013","Departmental organisation charts (MOD): March 2013","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2013.","2013","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013 March","MoD",TRUE,TRUE,"Ministry of Defence_839.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1021","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49064/20121206-1700_GTA_Army_Org_Sept2012-U-senior-data.csv","TRUE","Land Forces senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1021.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1025","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/49075/300912-Air-Govt-data-template-u-senior-data.csv","TRUE","Air Command senior, as of September 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1025.csv"
"Ministry of Defence","http://www.gov.uk/government/publications/departmental-organisation-charts","Ministry of Defence_1040","csv","http://www.gov.uk/government/uploads/system/uploads/attachment_data/file/34822/AirCommandstaffdata260712HLseniordata.csv","TRUE","Air Command senior, as of March 2012","Departmental organisation charts (MOD): March and September 2012","Details of junior and senior posts at the Ministry of Defence, their salary information and organisational charts for 2012.","2012","March","senior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012 March","MoD",TRUE,TRUE,"Ministry of Defence_1040.csv"
