"","country","NAburglary","NAHomicide","NARobbery","NATotal","NAcrime","Amount.of.policemen","Crimecontrolled","Criminaleffective","Criminaltimely","Correctionalbehavior","Criminalimpartial","Criminalcorruption","Criminalinfluence","Dueaccused","a2000","a2001","securityES","crimeES","theftES","theftlossES","educ.exp","teachers.pay","PISAlevel","PISAequality","ger.pp.t","ger.p.t","ger.ls.t","ger.us.t.","ger.s.t","ger.ps.t","ger.al.t","ner.pp.t","ner.p.t","aner.p.t","ner.s.t","d9000","d9001","d9002","a9050","Peoplejustice","Civildiscrimination","Civilcorruption","Civilinfluence","Civildelays","Civilenforced","ADRseffective","enforcconttm.wbdb","enforccontcs.wbdb","enforccontpr.wbdb","a6000","a6030","a6031","a3053","a602","pollution","environ_qual","egovt","d9003","a9051","a9053","d9004","a9054","a9052","a9055","epi_acsat","epi_watsup","a3030","a3031","a3032","a3033","revenuecoll","legitimacyindex","legitimacyse","legitimacyn","legitimacyindex100","legitimacyindex100.se","proff","impar","score","researchers.unesco","a5010","a5011","a5074","a5081","X1.6","X67a","coordinating.agency","whistleblowing","budgetaryautonomy","measureperformance","published","financialsystem","conflictlegislation","freedomlegislation","primarystrategy","annualcases","Numberinvestigators","Numberprosecutors","permanentstaff","budgetbudget","LawIPCC","PracticeIPCC","startbusiness.wbdb","cnstrctpermits.wbdb","getelectrcty.wbdb","rgstrprpty.wbdb","docstoexprt.wbdb","docstoimprt.wbdb","eurodb","b3000","a5072","a5071","a5020","a5022","a5030","a5031","a5032","a5033","a5040","areaThinkTank","score.150","score.100","thinktank_sumrank","rawcountThinkTank","NIRA_TT_count_adj","econ_dept_sumrank","n.policyschools","funding","total_funding","researchers_ss","researchers_total","econ.region","X6.2","X6.4","X38d","X38e","X44d","X45i","X46c","cbi.fryetal","cwn1","c4020","X6.1","X6.3","disclosure.wbdb","liability.wbdb","shareholdersuits.wbdb","investorprotect.wbdb","epi_pops","epi_mpaeez","epi_pacov","epi_aze","RegultimeES","RegulobstES","RQ_EST","price_elec","price_gas","price_localcall","price_ldcall","price_inter","price_phone","price_mobile","price_broadb","price_elec2","privater","public","shadowshare","epi_forloss","epi_fsoc","epi_pm25","epi_co2kwh","Inflation_adj","Inflation"
"113","Micronesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.687604666192205,0.326618789373389,0.523190038062634,0.120628102504134,0.154771272894052,0.399187297804022,-0.0181616952254005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.00341438251156,-1.19915387993532,0.634431049728731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.38640967345633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.122535717461323,0.091503652277554,1.6712752905842,NA,0.76362557991528,0.642479121049458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.569393507946619,NA,NA,-0.283956547544714,-1.55477170013929,0.188269393288317,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20512425875563,-1.84335466255203,1.09417194916867,-1.63957850606224,-1.03768401236837,-0.376545427297535,-1.02376200455649,-1.23214431549336,-0.462303805003391,0.696298219553128,-0.914318447114587,NA,NA,NA,NA,NA,-0.292060999408774,0.537592961204014,0.146857309718486,NA,NA,NA,NA,0.814678018335963,-1.20004738249967,NA,NA,NA,NA
"114","Moldova",NA,NA,NA,NA,NA,NA,0.133859912019855,0.0500944020434537,0.0612717961069037,-0.900994440288673,-0.0580192048960482,-1.35016675024371,-1.60181819166217,-1.01032059398711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398393680522549,-0.685532106150985,0.0486624815126155,0.519952406440378,0.342741249499225,-0.133808963184326,-0.401223575771593,0.763859499966993,-0.115316454949285,0.015970734858936,0.457960036364273,NA,NA,NA,NA,0.0533264350828034,-0.09982893746719,-1.59309680458057,-1.24783824049008,-0.385021389019849,-0.578506700852939,-2.1881968811678,1.24216916506749,0.243328769241003,1.09142470512866,NA,NA,NA,NA,NA,NA,-0.591487954705875,NA,NA,NA,NA,NA,NA,NA,NA,0.244171031294915,0.227762243050469,NA,NA,NA,NA,0.229871454343852,-1.8120179894849,NA,2,13.759640210302,NA,-1.84334322570848,-1.33727001315871,1.33325013498698,1.00373529909887,NA,NA,NA,NA,-0.336131770396254,-0.0663678980607674,1.00977492679132,-1.58192228562773,-1.12428513177234,0.48744707256112,0.329316791288156,0.539656259398907,0.899211063624928,0.539755903682793,0.40386396424568,-0.0868602791761413,1.08957938761998,NA,2.60907117742763,-0.33128355375123,0.0680442805662233,-0.473990590887784,0.122535717461323,-1.71914426428075,-1.12142380616672,0.425377147205623,-0.231157830127934,0.206433062889878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.569393507946619,NA,NA,-0.283956547544714,0.0872251557554884,-0.812021664564416,-0.255309328547926,-0.371745813349245,-0.544944327523519,-0.453665651153215,-0.440790726683968,-0.46454888698937,-0.465346834352337,-0.584674393494508,-1.6481829665638,-0.331049692961416,-0.503040529115882,-0.782745379496191,-2.02168237308369,-0.313357543497594,0.741109454718191,NA,NA,-0.223671008779095,-0.777226711758413,0.701829346923778,-0.634033701133546,0.12592238115062,0.0625479703805607,1.12682640878573,NA,-1.33117473042151,NA,0.498532064983788,-0.475862897327731,-0.0844675063948933,NA,NA,NA,NA,NA,1.54738342547057,-0.115221250653969,1.36888493927562,0.423601697622496,0.252547144876481,-1.18557339852377,-1.02924994655208,1.44222718074421,NA,-0.0227240533478176,-0.448962351278717,-0.720515754526406,-0.238510369453833
"115","Mongolia",NA,NA,NA,NA,NA,NA,-0.26618690668129,-0.618301246850664,0.349767707799747,0.819701310314632,0.679490958331558,-0.29222393170989,0.0799843720039415,-0.41691744355987,-0.72974474353119,-0.256396859645003,-0.546121093348152,0.325782106430491,-0.094289307241311,0.766096013499773,NA,NA,NA,NA,0.534143473861893,0.959213099076122,0.0486624815126155,0.949993964525564,0.530711226104398,0.798934493545283,0.875649359382381,0.282424423940256,0.809526837488467,0.685033951303621,0.377782860234784,-0.58621729665202,-2.04916380885314,-0.477939151542342,-2.80496107272294,-0.395460227058508,0.0534157852623499,-0.252765893712763,-0.393205293913094,1.78255412528407,0.144744825069026,-2.28788477650618,1.31778311868492,0.166190659659381,0.939093486662014,-0.340886588330166,0.805152251513966,0.0599063515784537,-1.33335631189591,-0.72049224243893,-5.1670395024325,NA,NA,-0.291677248233032,-2.22322877656215,-1.12882642759834,0.0615444093995569,-1.96914450425687,-1.75184227946925,-0.677343526287612,-0.734028958372102,-0.613053131604851,0.387021271036115,-0.635043508382225,0.410343724571328,-1.13991530903226,0.75546925567644,0.259196052035722,NA,2,55.1839210407144,NA,NA,NA,0.676839580555805,NA,-1.91262673473979,0.988319027601781,-0.473242272961889,-1.10430000158548,0.134835134056654,-0.0663678980607674,-1.61830173457173,-1.58192228562773,1.1578775389095,0.48744707256112,0.329316791288156,-2.28491337368805,-1.49078009713886,-1.66102297821891,0.40386396424568,-0.16998164086704,-0.111460579634843,NA,0.0261112085854026,-0.622729801695922,0.0680442805662233,0.305049084038218,0.122535717461323,-0.566913771925465,-1.81959858035445,0.425377147205623,-1.72333294519276,-1.53775116974844,NA,1.11785095896159,0.637254166866984,0.0944315490099953,-1.40143021404306,-0.212081116729372,-0.399349916004439,-0.241256816760708,-0.14288794984658,0.191596010745991,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,-0.0719007809084629,0.296729053735996,-0.255309328547926,-0.371745813349245,-0.302916860002927,-0.690979788245334,NA,NA,-0.465346834352337,-0.530665630706114,-0.571457273896811,-0.331049692961416,-0.503040529115882,1.45643061941814,-0.0420444727627804,1.61306122340782,0.101510878259405,NA,1.05149706111484,-0.223671008779095,0.336526599388161,0.286550260398149,1.38150123456393,0.12592238115062,0.979077611542068,0.557218403218863,NA,0.499248366990606,NA,-0.164601000241004,-1.72056823681714,-0.21700487887284,NA,NA,NA,NA,NA,2.9070425103943,1.97640700731296,1.77141113502382,NA,0.344800381062812,0.43298789909166,1.11782098407407,-1.31416793895176,NA,0.271186798638493,-0.734864297777634,-1.80306066199572,-1.44575718506185
"116","Montenegro",NA,0.28788406076177,1.08047830618955,0.171131217359804,0.407955115711347,3.11089728028726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.280674185043588,0.0320552228737521,-0.3637462443218,-0.0631556168312216,-0.622272675180711,0.24638229674179,0.857842202078739,0.605899216746467,0.199313699933391,0.684118419109285,-0.263201995556714,0.389143522744034,0.266869441025693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0258186725171587,0.355179028134354,-1.6505372272709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682674474938751,0.708228171424938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0204290261246318,NA,NA,NA,NA,NA,NA,NA,1.00977492679132,0.77140006622137,-1.12428513177234,0.48744707256112,0.329316791288156,0.539656259398907,0.899211063624928,0.539755903682793,0.40386396424568,NA,NA,NA,-0.0877376068529886,-0.759965004377068,NA,NA,0.43012402721078,-0.0731007037732007,0.274925742208741,-0.447968495838025,0.266233874893673,0.642479121049458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.569393507946619,NA,NA,-0.283956547544714,-0.407065150654789,-0.351413488795005,-0.255309328547926,-0.371745813349245,0.294552236315487,-0.00409365938895491,-0.080691166807456,-0.466279570621513,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128728826127481,1.38150123456393,0.12592238115062,0.717211999781637,0.671140004332236,-0.346181782286784,0.776798126483039,NA,-0.159152640464378,1.44531285673995,-0.0641263188873224,-0.330086863022981,NA,NA,NA,NA,0.395459931467251,-0.0714385033358429,0.77076092756421,NA,NA,NA,NA,0.447585290968166,0.224533533190504,0.238865375642299,NA,0.379711186579458,0.775938867911961
"117","Morocco",NA,NA,NA,NA,NA,NA,0.533906730720999,0.250613096711689,-0.371472071432363,-1.17852601296663,-2.024712973503,-1.19903206188174,-1.26545767892895,-1.24768185415801,0.166344748412794,-0.256396859645003,NA,NA,NA,NA,NA,NA,NA,NA,-0.117455534166959,0.642915944224756,-0.0699694076248893,-0.462999726325761,-0.333950666279398,-0.000559897937239043,-0.656598162802387,-0.00643662167578724,0.557296848641808,0.434135245136864,-1.26584925041975,-0.58621729665202,-0.166149929360641,-0.477939151542342,-0.795803601385114,-1.06864022027048,1.27937356709867,-0.649900978414337,-0.0645003144604082,1.16324683548295,-0.289206090484153,-0.593190555753733,0.177757356452853,0.37446355552976,-0.27955626107112,0.65572660426674,-0.229292859571292,0.0599063515784537,-0.319868307684193,0.503050261963125,NA,-0.931541209499171,NA,-0.291677248233032,-1.31689036611046,1.28854055329238,0.908056928710534,0.693489472808419,-0.104744106056613,0.885843110955538,-0.0931393099695733,-0.312761926370808,-0.713949379862241,0.308046982854047,0.410343724571328,-0.164553660961977,1.03286809526864,0.339114674957344,NA,2,56.7822934991469,NA,0.0254070722984353,-0.360181580507626,0.166298038220448,0.647544362128114,-0.946103616116835,-0.0912294487017027,-0.473242272961889,-0.118069811490272,-0.139895560207542,-0.0663678980607674,-1.61830173457173,-1.58192228562773,1.1578775389095,-2.13596091200446,0.329316791288156,0.539656259398907,-1.49078009713886,-1.66102297821891,-3.31329830533829,NA,NA,NA,-0.662787593088082,-0.650542275331995,0.0680442805662233,-0.473990590887784,0.43012402721078,0.091503652277554,0.274925742208741,-0.884641317359849,0.266233874893673,-0.229612995269702,NA,-0.176902511348783,0.637254166866984,0.0944315490099953,1.49629709490978,0.784885445482258,1.56985829050021,1.78813875952054,-0.14288794984658,1.20634525284513,2.09932650435816,0.213885226759566,NA,NA,-0.283956547544714,0.217240512811519,-1.32105052218315,-0.255309328547926,-0.371745813349245,NA,-0.25823183112687,-0.00455114189557326,-0.502491703203654,-0.465346834352337,-0.908726970224871,-0.212548709674482,-0.331049692961416,-0.503040529115882,1.45643061941814,0.947774477397676,-0.313357543497594,NA,-1.62484920748347,0.236561019563028,-0.814767785133903,-0.276037721742454,0.701829346923778,-1.03714068827304,0.12592238115062,-0.133851238439762,1.01290480767236,-0.345814293276959,-1.3048250697102,-1.23214431549336,NA,NA,-0.0958324498431311,NA,NA,NA,NA,NA,1.39392805761323,-0.938298913055055,0.964240013271022,NA,-0.731487374444384,NA,-0.167343336408249,-0.728736233940239,0.897842923565761,0.059954723168846,-0.829481030660275,1.27373232038893,1.11061364225926
"118","Mozambique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72974474353119,0.708722595593704,-0.749550929202383,-0.67967195935775,0.92159151383952,-0.145581397493466,NA,NA,NA,NA,NA,0.326618789373389,-2.08671152296247,-1.78384165473026,-1.98808646040492,-0.866678822043305,-0.848129103075483,NA,0.0528368709484881,0.015970734858936,-1.9473552475204,-1.58967685089116,-1.10765686910689,-1.52147007854298,0.2087751342838,NA,NA,NA,NA,NA,NA,NA,-1.10186339707294,-4.14968657143234,1.2437559235953,-0.340886588330166,-0.229292859571292,0.0599063515784537,-0.319868307684193,0.197164635862611,NA,NA,NA,-1.27181615725071,-0.410551955658759,-1.12882642759834,-0.784968109911421,-1.08159984523511,-0.92829319276293,-1.45893684490919,-1.84715308454491,-2.3547421219623,-0.713949379862241,-0.635043508382225,0.410343724571328,-0.164553660961977,NA,0.335049498530018,NA,2,56.7009899706004,NA,0.222117704035123,-0.148525425633625,0.603905074507897,-0.451551697882899,0.0204195025061187,-0.0912294487017027,-0.473242272961889,0.868160378604938,NA,NA,-1.61830173457173,0.77140006622137,-1.12428513177234,-2.13596091200446,0.329316791288156,0.539656259398907,0.899211063624928,0.539755903682793,0.40386396424568,-0.2088133263246,-0.41795944310285,-0.0779947281441587,-0.615987835538348,-0.550208603679389,NA,NA,-0.492640902037592,0.256108008328309,-2.51777335454218,-0.884641317359849,-0.231157830127934,-1.10170511158886,NA,-0.176902511348783,-0.474054929010805,1.05898237104066,0.530387991925497,-0.212081116729372,0.585254187247886,0.773440971379918,-1.07165962384935,-0.823153231353145,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,-0.407065150654789,-1.26301727481296,-0.255309328547926,-0.371745813349245,0.154694953591503,-0.588171386593519,-0.627669939594131,-0.868564140857621,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,0.183095230012147,NA,0.236561019563028,NA,NA,-0.128728826127481,-0.23092671399405,1.5782967331777,0.520812790961314,-1.03768401236837,-0.325210060210834,1.13515351215681,-1.23195290349067,0.939147777382721,0.27011883299162,-0.396271694241255,NA,NA,NA,NA,NA,-1.17427540089265,-0.884867422966465,-0.203510940178291,NA,NA,NA,-0.590601046746737,-0.0148968503745346,-0.194460962715732,0.757680508870063,3.72254756386693,-0.329783181430293,-0.769517466822935
"119","Myanmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166344748412794,-1.22151631488371,NA,NA,NA,NA,NA,NA,NA,NA,-1.42065355022466,1.33876968489776,-0.979480557679092,-0.985193046857772,-0.935454591415952,-0.466931626302044,-1.16734733686398,-1.35445483455065,NA,NA,-0.624431841383831,-0.58621729665202,-1.10765686910689,-0.477939151542342,-0.795803601385114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.33749978092707,-0.229292859571292,0.0599063515784537,-1.33335631189591,-0.414606616338416,-0.835224563870974,NA,NA,-1.27181615725071,-1.31689036611046,-1.12882642759834,-0.784968109911421,-1.08159984523511,-1.75184227946925,-0.677343526287612,0.311633099547813,-0.913344336838893,-1.8149200307606,-1.5781339996185,-1.42130280734738,-2.11527695710254,-1.96011938454193,NA,NA,NA,NA,NA,NA,NA,-1.2194575766898,NA,-0.946103616116835,-0.0912294487017027,-1.67324946511525,-0.118069811490272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.176902511348783,-1.58536402488859,-0.87011927302067,-1.40143021404306,-1.209047678941,-0.399349916004439,-1.25595460490133,-0.14288794984658,0.191596010745991,-1.3420986917694,-0.569393507946619,NA,NA,-0.283956547544714,-1.55477170013929,-1.42568693795691,-0.255309328547926,-0.371745813349245,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.20824710509241,NA,NA,NA,NA,NA,NA,0.329375200992116,-0.366234449302832,-0.556494670376208,1.49646026396028,NA,NA,-2.09216669471161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.29859576222203,-0.728736233940239,1.1825850134245,-1.27217723228008,0.0299471932561612,-0.00297452427834419,0.213987674271154
"120","Namibia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166344748412794,-0.256396859645003,NA,NA,NA,NA,NA,NA,NA,NA,-0.877654376867287,0.136840496462569,-0.188601296762394,-1.04662755515566,-0.559514638205606,-0.0671844305607825,-0.401223575771593,NA,-0.367546443795945,-0.402193775418992,-0.624431841383831,-0.58621729665202,-0.166149929360641,-0.477939151542342,-0.795803601385114,NA,NA,NA,NA,NA,NA,NA,1.57370726939008,-0.0343684252528346,0.786762268195373,0.65572660426674,-0.229292859571292,0.0599063515784537,0.693619696527521,0.808935888063638,NA,NA,NA,-0.291677248233032,-0.410551955658759,0.482751559662136,0.0615444093995569,-0.194055186213344,0.718804980649704,0.104249792333963,-1.30745653852173,0.347878725144086,0.387021271036115,0.308046982854047,0.410343724571328,-0.164553660961977,1.32486687378674,0.51275797536147,NA,2,60.2551595072294,NA,NA,NA,-0.781850540402355,NA,0.0204195025061187,-0.0912294487017027,-0.473242272961889,-1.10430000158548,NA,NA,1.00977492679132,0.77140006622137,1.1578775389095,-2.13596091200446,0.329316791288156,0.539656259398907,-1.49078009713886,-1.66102297821891,-3.31329830533829,-0.135725599404426,-0.050729534933879,NA,-0.19243311159168,-0.618952179150993,NA,NA,-0.800229211787049,0.585316720429818,-1.12142380616672,-0.884641317359849,-1.22594124017115,0.206433062889878,NA,-1.47165598165916,-0.474054929010805,0.0944315490099953,-0.435521111058783,-0.212081116729372,-0.399349916004439,-0.241256816760708,0.785883724156189,0.191596010745991,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,0.37636644947547,-0.692784977694766,-0.255309328547926,0.473641199157196,NA,NA,NA,NA,-0.465346834352337,NA,NA,NA,NA,NA,NA,NA,-1.20270168564855,-0.992148133069019,1.05149706111484,NA,NA,-0.128728826127481,0.172180273145445,0.12592238115062,0.0625479703805607,-1.03768401236837,-0.262711103742298,0.89624992170763,NA,1.02603574478674,1.97469861914866,0.0719708378495148,NA,NA,NA,NA,NA,-0.567294781237087,-0.229558871373387,-1.44901227847038,NA,NA,NA,0.186654021329395,0.187128855927713,0.00868787802837881,-0.399025767624451,-0.107270784624566,0.574302112241811,0.0640820410726349
"121","Nepal",NA,NA,NA,NA,NA,NA,0.467232260937475,-0.417782552182428,0.0612717961069037,-0.179412351325997,0.61803177806259,0.211558362830026,0.304224713826091,-0.298236813474421,-0.72974474353119,-1.22151631488371,0.456293364530885,1.22153963104812,-1.00525238706562,-0.350037681999174,NA,NA,NA,NA,-1.36635363288893,0.642915944224756,-0.781760742449918,-1.41523460494296,-1.3113945446263,-1.13317695253748,-1.10350369010628,NA,-1.54461972508036,-1.65668730625278,NA,-1.58967685089116,-1.10765686910689,-1.52147007854298,-1.80038233705403,-3.08818019990638,0.0534157852623499,-1.2456036054667,0.198463669101741,-0.307607977794709,-1.3017582267749,-0.89225424176887,-2.14882583177586,0.312753067864462,-0.127225042604479,-1.33749978092707,-1.26373797065655,-0.925560991667532,-0.319868307684193,-0.414606616338416,-1.11620715448037,NA,NA,-1.27181615725071,-1.31689036611046,-1.12882642759834,-0.784968109911421,-1.08159984523511,-0.92829319276293,-0.677343526287612,-1.37491860677463,0.107645760956852,-1.8149200307606,-1.5781339996185,-1.42130280734738,-1.13991530903226,-0.514725430877315,-0.313183815170102,NA,2,43.736323696598,NA,1.06797305468723,-1.05429836521267,0.0204290261246318,NA,0.0204195025061187,-0.0912294487017027,-1.67324946511525,-1.10430000158548,0.0563406499811692,NA,1.00977492679132,-1.58192228562773,-1.12428513177234,0.48744707256112,0.329316791288156,0.539656259398907,0.899211063624928,-1.66102297821891,0.40386396424568,-0.169178580461316,-0.321068600175689,-0.0711934683385355,-0.678245832472758,-0.438338614316207,NA,NA,0.122535717461323,0.420712364379063,0.274925742208741,1.29872279024927,-2.22072465021436,-1.53775116974844,NA,-1.47165598165916,-1.58536402488859,-0.87011927302067,-0.435521111058783,-1.209047678941,-0.399349916004439,-0.241256816760708,-0.14288794984658,-0.823153231353145,-0.19495695972688,-0.569393507946619,NA,NA,-0.283956547544714,0.327166930897235,0.370649233716543,-0.255309328547926,-0.371745813349245,NA,-0.726977889664497,NA,NA,-0.465346834352337,-0.638683156282902,0.265996042621957,NA,NA,NA,NA,NA,NA,0.407979294286811,-0.578375021988785,-0.637438752227461,-1.27841570177437,0.286550260398149,-1.44024767541254,1.5782967331777,0.0625479703805607,-0.0123896023480049,NA,0.28142450511047,NA,0.37703293748461,2.36743103995545,-0.7114871323066,NA,NA,NA,NA,NA,0.444072715615922,1.69987630519582,0.579518356024477,0.333001478150884,NA,NA,-0.390515583677634,1.44222718074421,NA,-2.04910229179167,2.97746238244679,-0.0557989348190611,-0.987413933773399
"122","Netherlands",-1.40418585201358,0.480516296711258,0.638104581567933,-1.36796394187677,-0.703451517253371,-0.790263290499022,1.06730248898919,0.250613096711689,1.21525544287828,2.26286548823998,1.97013374397987,1.72290524644978,1.42542642293683,2.13471610327728,1.06243424035678,0.708722595593704,NA,NA,NA,NA,1.02798430625933,-0.267701117371642,1.52096736251828,-0.112398836746511,0.832793019208451,0.200099927432842,1.59087704030018,1.41075277675969,1.58334309509337,1.53180435240426,1.57792947371707,1.30948591946396,0.893603500437354,0.768666853359206,0.818757328946975,1.42070181182625,1.71686395013186,1.60912270245893,1.21335386995271,1.6240797525774,1.89235245801683,1.98111895773359,1.64476557869356,1.85996753650921,2.6761251657959,1.59994314169061,0.154491524570566,0.424603326757814,1.85308079746187,1.65233979686365,1.83959736259922,0.0599063515784537,1.70710770073924,2.33836401856621,0.757010116248939,NA,0.9755777675421,1.66860056980232,1.40212486524464,1.28854055329238,1.75456944802151,1.58103413183018,1.54235406735602,1.66743642957711,0.952522747950342,0.828344653518555,0.387021271036115,1.25113747409032,1.32616699053068,0.810807987108304,0.726269377824629,-0.444064206512928,NA,2,41.1187158697414,NA,1.64124337933338,1.7274003324528,NA,NA,0.986942621129073,2.06786750390526,0.726764919191472,0.868160378604938,1.23375791111344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.737712336960237,0.256108008328309,0.274925742208741,0.425377147205623,1.26101728493689,1.51457123736862,-0.602316707296175,1.11785095896159,0.637254166866984,2.02353319307133,0.530387991925497,0.784885445482258,1.56985829050021,0.773440971379918,0.785883724156189,1.20634525284513,2.09932650435816,1.78044269617194,0.864010388159164,0.795070125101069,2.85309023227895,1.34077152088789,1.95663119030416,3.90324834087025,2.84694258976073,NA,1.08538225832265,NA,0.792371964363656,2.69275627584679,1.68369364361804,1.64181220547422,NA,NA,NA,NA,NA,1.48730779392011,1.31994631448526,1.05149706111484,1.43139996501437,1.72871823832138,-0.54400791265311,-0.23092671399405,0.12592238115062,-0.330250447260085,0.78506160544561,0.210498849178192,0.571270772934845,NA,NA,NA,1.80912929868743,0.266909442974579,0.0878861237121597,-1.25302897860749,0.377677260556706,0.32232222819281,-0.973435200106579,-0.867867378521408,-0.715110097687501,-0.909470656648124,NA,NA,1.67959939961424,0.187128855927713,-0.447438460665684,0.211761501811749,-0.337340981583044,0.487937046926689,0.875727045596606
"123","New Zealand",-2.77836248095446,0.404433281164022,0.724787919577213,-2.16321928144774,-2.31496976396532,-0.960096803576014,0.733930140071572,1.52056482961051,1.3595033987247,1.37476445567054,1.10970522021433,1.92441816426574,1.64966676475898,1.83801452806366,1.06243424035678,0.708722595593704,NA,NA,NA,NA,0.688533571765549,-0.176889643668019,1.57719275106866,-1.27056569132768,0.832793019208451,-0.242716089359071,0.681365890245974,2.05581511388747,1.5081551044513,1.26530622191009,2.08867864777866,1.27739024772885,0.809526837488467,0.685033951303621,1.13946603346493,1.42070181182625,1.71686395013186,0.565591775458291,1.21335386995271,1.73627641811273,0.972884121639588,2.22932838567207,1.38180159513141,2.01479435895949,1.44659757172856,1.10150366499872,1.88779599980095,0.297325445948138,1.2437559235953,1.65233979686365,1.83959736259922,2.03084103807043,1.70710770073924,1.42070714026467,1.01457749097422,NA,NA,1.66860056980232,1.40212486524464,0.482751559662136,0.908056928710534,0.693489472808419,0.718804980649704,0.885843110955538,NA,0.828344653518555,1.48799192193447,1.25113747409032,1.32616699053068,1.78616963517858,1.58766577445304,0.347141770482017,NA,2,56.9428354096404,NA,2.65641061101542,2.41605640703714,NA,NA,1.95346573975203,0.988319027601781,1.92677211134483,1.85439056870015,1.15526342703795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.96806557595807,1.57294285673435,0.274925742208741,1.7353956117711,0.76362557991528,0.642479121049458,NA,1.11785095896159,1.74856326274477,1.05898237104066,0.530387991925497,-0.212081116729372,0.585254187247886,0.773440971379918,0.785883724156189,0.191596010745991,2.09932650435816,0.213885226759566,NA,NA,3.06093262280292,-0.167123375513041,0.791241178603834,-0.255309328547926,2.4365690545488,NA,0.375099671727412,NA,1.03940208165886,1.6007189709386,1.79171116919482,2.0605388637336,NA,NA,NA,NA,NA,1.34517477692927,-1.23710460455577,1.05149706111484,1.54961932028533,1.78440590387871,1.94766660650067,1.78460822170343,2.06242151718673,2.9430696997453,1.35466961101248,2.78782452622258,0.931382802656039,-1.20729835991416,NA,NA,1.874255916402,NA,NA,NA,NA,NA,-1.08784198163819,-1.50013356972458,-0.686806283889388,-0.162409014005339,NA,NA,1.45642715234486,-1.39653033588119,0.105818555812216,2.41649500266546,0.337467030190806,0.578686017003759,0.750299839029015
