"","country","crimeindex","crimeindex100","educindex","educindex100","civiljindex","civiljindex100","genindex","genindex100","taxindex","taxindex100","delivery_overallindex","delivery_overallindex100","legitimacyindex","legitimacyindex100","impar_noCBindex","impar_noCBindex100","imparindex","imparindex100","regqualindex","regqualindex100","priceindex","priceindex100","shadowindex","shadowindex100","inflationindex","inflationindex100","enviroindex","enviroindex100","aggregate_reg_outindex","aggregate_reg_outindex100","regulatoryindex","regulatoryindex100","coordoutindex","coordoutindex100","coordexpindex","coordexpindex100","selfmonindex","selfmonindex100","aggregatecoordindex","aggregatecoordindex100","intelligenceindex","intelligenceindex100","efficacyplusindex","efficacyplusindex100","intelligenceaggregateindex","intelligenceaggregateindex100","aggregate_deli_index","aggregate_deli_index100","deli_pure","reg_pure","coord_pure","legit_pure","intel_pure"
"11","Azerbaijan",NA,NA,-0.14423462932811,47.1153074134378,0.294247133573617,55.8849426714723,-0.146066803326921,47.0786639334616,-0.998185804927016,30.0362839014597,-0.293600176423886,44.1279964715223,NA,NA,-0.525601246125088,39.4879750774982,-0.503673436048485,39.9265312790303,-0.00394685989115419,49.9210628021769,0.969945557657201,69.398911153144,-1.62181074102596,17.5637851794808,0.0563909159427092,51.1278183188542,-0.122758472686694,47.5448305462661,-0.410466992304234,41.7906601539153,-0.306029096081291,43.8794180783742,0.133574897670413,52.6714979534083,-0.0770448103168652,48.4591037936627,NA,NA,0.0674275056423303,51.3485501128466,0.459883441240116,59.1976688248023,-0.180392599452878,46.3921480109424,0.187749174034978,53.7549834806996,NA,NA,-0.454711528477078,-0.446162041014193,-0.0998717821166906,NA,-0.0792801077087973
"12","Bahamas",NA,NA,0.356103383434533,57.1220676686907,-0.252751935485609,44.9449612902878,NA,NA,NA,NA,0.0897412099690864,51.7948241993817,NA,NA,NA,NA,NA,NA,0.0369481535169475,50.7389630703389,0.0326971386770233,50.6539427735405,0.363652700198218,57.2730540039644,0.830040146574651,66.600802931493,NA,NA,NA,NA,NA,NA,0.268617612187514,55.3723522437503,NA,NA,NA,NA,NA,NA,NA,NA,-0.172803602956029,46.5439279408794,NA,NA,NA,NA,-0.648667144766014,NA,NA,NA,NA
"13","Bahrain",NA,NA,0.659910126238454,63.1982025247691,-0.266725502094772,44.6654899581046,0.888873769098341,67.7774753819668,0.622816946077691,62.4563389215538,0.451774715884476,59.0354943176895,NA,NA,NA,NA,NA,NA,0.047178654622066,50.9435730924413,0.366539255731243,57.3307851146249,1.06395182094008,71.2790364188016,1.05135371965656,71.0270743931312,NA,NA,NA,NA,NA,NA,0.824828873618675,66.4965774723735,0.134471290376404,52.6894258075281,NA,NA,0.738498185778244,64.7699637155649,0.432092952577403,58.6418590515481,-0.367129180233635,42.6574163953273,0.0451272389036283,50.9025447780726,NA,NA,-0.164533752932945,NA,0.255190168164598,NA,-0.665071342889865
"14","Bangladesh",-0.527988681379249,39.440226372415,-0.589156379272616,38.2168724145477,-1.06609118590855,28.678176281829,-0.935110750735153,31.2977849852969,-0.977809852647218,30.4438029470556,-0.962069545413064,30.7586090917387,0.9547685504425,69.09537100885,-1.12066772455124,27.5866455089753,-0.682013362046164,36.3597327590767,-0.311310636908356,43.7737872618329,2.02031221347034,90.4062442694068,-0.24429928374252,45.1140143251496,-0.637326258093407,37.2534748381319,-0.294239268826689,44.1152146234662,0.0509848083730859,51.0196961674617,-0.314113063527145,43.7177387294571,-0.296229338869072,44.0754132226186,-0.918679186049284,31.6264162790143,0.316658929926589,56.3331785985318,-0.124702485240027,47.5059502951995,-1.18770815064404,26.2458369871192,-0.02398374855559,49.5203250288882,-0.951584706036893,30.9683058792621,-0.394728339107876,42.1054332178425,-0.205461787535075,0.122752647559593,0.345100791169607,1.19707317072891,-0.325144058793609
"15","Barbados",NA,NA,1.03483721635026,70.6967443270053,0.305849766370691,56.1169953274138,NA,NA,NA,NA,0.901008555787912,68.0201711157582,NA,NA,NA,NA,NA,NA,-0.242798875073541,45.1440224985292,NA,NA,NA,NA,-0.267249376790602,44.655012464188,NA,NA,NA,NA,NA,NA,0.167143010120835,53.3428602024167,NA,NA,-0.586381676109641,38.2723664778072,-0.652035038506818,36.9592992298636,NA,NA,-0.211573550267247,45.7685289946551,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Belarus",0.20856151974112,54.1712303948224,0.912434527259021,68.2486905451804,0.582316579249117,61.6463315849823,0.848639263094067,66.9727852618813,-0.489884170152289,40.2023165969542,0.529141642594103,60.5828328518821,NA,NA,-0.160671210477374,46.7865757904525,-0.528139088012234,39.4372182397553,-0.25575290873318,44.8849418253364,1.00951835944879,70.1903671889758,-0.952293999217808,30.9541200156438,-3.07959864587713,-11.5919729175426,-0.0725164050861148,48.5496718982777,-0.686616849172698,36.267663016546,-0.490169615306038,40.1966076938793,-0.121005046404857,47.5798990719029,-0.677048406393546,36.4590318721291,NA,NA,-0.545530537069966,39.0893892586007,-1.16659657219716,26.6680685560569,-0.273513121039463,44.5297375792107,-1.09828335425414,28.0343329149172,NA,NA,0.173537037341931,-0.752586540692518,-0.847851694795132,NA,-1.5546667327402
"17","Belgium",0.289460985807295,55.7892197161459,1.02713091369298,70.5426182738596,1.2477139878143,74.954279756286,1.2226099763527,74.4521995270541,1.21494618243123,74.2989236486247,1.35370282896901,77.0740565793803,NA,NA,1.15508256557661,73.1016513115323,1.12579709890427,72.5159419780854,0.78080511372144,65.6161022744288,-0.628867748829963,37.4226450234007,1.11782098407407,72.3564196814814,0.572458909474016,61.4491781894803,-0.331804555716634,43.3639088856673,0.252604002893154,55.0520800578631,0.719735405172955,64.3947081034591,0.738941590266385,64.7788318053277,1.45750888587796,79.1501777175593,NA,NA,1.60051459448981,82.0102918897962,0.67383985435485,63.476797087097,2.34144308977158,96.8288617954317,1.99227077788664,89.8454155577328,NA,NA,0.517037698458058,0.154860708628984,0.964229709905263,NA,1.06753808784088
"18","Belize",NA,NA,0.016846357104805,50.3369271420961,-1.23785817433295,25.242836513341,NA,NA,NA,NA,-0.802662041706916,33.9467591658617,NA,NA,NA,NA,NA,NA,-0.282588698823242,44.3482260235352,-0.729625996953214,35.4074800609357,-0.852251267683257,32.9549746463349,1.10791252231393,72.1582504462787,-0.421230853774331,41.5753829245134,-0.361446286259076,42.7710742748185,-0.322017492541159,43.5596501491768,0.102340767537948,52.046815350759,NA,NA,NA,NA,NA,NA,NA,NA,-0.328098889789622,43.4380222042076,NA,NA,NA,NA,-0.807845355653695,-0.364113611772649,NA,NA,NA
"19","Benin",-0.931976203629656,31.3604759274069,-0.873784829047544,32.5243034190491,-1.11628532291774,27.6742935416451,-0.866587005995488,32.6682598800902,-0.040065140601023,49.1986971879795,-0.944426748781248,31.111465024375,-1.8227786848337,13.544426303326,NA,NA,-0.59968695112995,38.006260977401,-0.528674684926526,39.4265063014695,-0.504979941375992,39.9004011724802,-1.39863849375658,22.0272301248684,0.547275625024802,60.945512500496,0.0440979867148265,50.8819597342965,-0.444464221739115,41.1107155652177,-0.524275285931864,39.5144942813627,0.150049833756199,53.000996675124,-0.977050204431886,30.4589959113623,NA,NA,-0.550696893131513,38.9860621373697,-0.439003902188947,41.2199219562211,-0.40354244935503,41.9291510128994,-0.634864801290116,37.3027039741977,-1.23463924279159,25.3072151441682,-0.113401763030271,-0.0406211403418484,-0.0292313965685263,-1.55531470080401,0.0640267239871659
"20","Bhutan",NA,NA,-0.383086598292654,42.3382680341469,0.610706639502435,62.2141327900487,0.649523775326033,62.9904755065207,NA,NA,0.221417145062595,54.4283429012519,2.3476763272146,96.953526544292,NA,NA,NA,NA,-0.553461306934409,38.9307738613118,1.93286192722824,88.6572385445648,0.248218779196812,54.9643755839362,-0.573615077870878,38.5276984425824,NA,NA,NA,NA,NA,NA,-0.595007357029126,38.0998528594175,NA,NA,-0.250044537333863,44.9991092533227,-0.691796865297234,36.1640626940553,NA,NA,-0.224400265902722,45.5119946819456,NA,NA,NA,NA,0.326558368240836,NA,-0.674257244766361,2.36972975054613,NA
"21","Bolivia",-1.421582048876,21.5683590224799,-0.819796211714789,33.6040757657042,-0.559520090211353,38.8095981957729,-0.80071496980486,33.9857006039028,-0.229513859924029,45.4097228015194,-0.993982643953018,30.1203471209396,-0.44302992519105,41.139401496179,-0.76598014758355,34.680397048329,-0.388038375788363,42.2392324842327,-0.667903560590562,36.6419287881887,-0.0327700974880553,49.3445980502389,-2.50680413537007,-0.136082707401464,-0.0273076810107522,49.453846379785,-0.666497033568855,36.6700593286229,-1.06778001939611,28.6443996120778,-0.707907318591679,35.8418536281664,-0.494430114062572,40.1113977187486,0.89747350449988,67.9494700899976,-0.189726054831494,46.2054789033701,0.0849345440628379,51.6986908812568,0.0716423983644875,51.4328479672898,-0.239925868597916,45.2014826280417,-0.143536723603521,47.1292655279296,-1.00398170770778,29.9203658458444,-0.78323460419015,-0.614240654271336,0.175788943496812,-0.38527239962182,-0.0485323713043262
"22","Bosnia and Herzegovina",0.544503429963483,60.8900685992697,0.933460130885951,68.669202617719,-0.078756831709831,48.4248633658034,0.606015066976849,62.120301339537,0.478274421319684,59.5654884263937,0.743746253990386,64.8749250798077,NA,NA,-0.139633102998673,47.2073379400265,0.389379140648686,57.7875828129737,-0.267082117646357,44.6583576470729,0.103895138592321,52.0779027718464,-0.144256552207968,47.1148689558406,0.626215140495976,62.5243028099195,-0.208659010436675,45.8268197912665,0.00404652563316866,50.0809305126634,0.0421145162118327,50.8422903242367,-0.505726109518705,39.8854778096259,-1.17016350144115,26.596729971177,-0.266252150297364,44.6749569940527,-0.967966271966393,30.6406745606721,-0.353111222665333,42.9377755466934,-0.565580611537406,38.6883877692519,-0.675746034835618,36.4850793032876,NA,NA,0.687421792619849,-0.0321356390547385,-1.06251999300164,NA,-0.840757242896666
"23","Botswana",0.72214783863632,64.4429567727264,-1.07053973839125,28.5892052321749,0.319344775739821,56.3868955147964,-1.58139789901252,18.3720420197495,-0.42633149482776,41.4733701034448,0.0456715981134632,50.9134319622693,-0.434504836290926,41.3099032741815,0.990613343569865,69.8122668713973,0.602213951859756,62.0442790371951,0.39368279354651,57.8736558709302,0.0110613280698935,50.2212265613979,-0.0749961996071243,48.5000760078575,-0.380788765713212,42.3842246857358,-0.289519834132184,44.2096033173563,-0.183126584186989,46.3374683162602,0.270923387073092,55.4184677414618,-1.44053691137368,21.1892617725265,-0.923605953917348,31.527880921653,-0.0975446629257456,48.0491067414851,-1.14471499584741,27.1057000830517,-0.0418582345542238,49.1628353089155,-0.151626976907805,46.9674604618439,-0.171506209270579,46.5698758145884,0.307197235536546,56.1439447107309,-0.341029033805947,-0.0110445811111053,-1.46862375931247,-0.578735867382964,-0.658163954322074
"24","Brazil",-0.495471190283114,40.0905761943377,0.00735746902955878,50.1471493805912,-0.125915799813017,47.4816840037397,-0.181555683029614,46.3688863394077,0.212570959545198,54.251419190904,-0.0700557733839792,48.5988845323204,-0.742895558227625,35.1420888354475,0.224960590202031,54.4992118040406,0.0640012748572123,51.2800254971442,-0.181134603611332,46.3773079277734,-1.1914073354571,26.1718532908581,-0.436689152078196,41.2662169584361,-0.0418962544574245,49.1620749108515,0.316919679030042,56.3383935806008,-0.245473756001805,45.0905248799639,-0.120869028251975,47.5826194349605,-1.26494443289015,24.7011113421971,0.345987391069673,56.9197478213935,0.217501199219916,54.3500239843983,-0.127970049782726,47.4405990043455,-0.0142854929178627,49.7142901416427,0.527867233394847,60.5573446678969,0.292052833013101,55.841056660262,-0.0130568249311243,49.7388635013775,-0.297406194226816,-0.30264854374663,-0.341254083982509,-0.833252640536089,-0.0394652617533123
