"","Group","Date","Wage.band","gradeval","Gender","count","total","share","grp","sharebothgenders","gradescore","meangradescore","sorter","yvar"
"128","DfID",2012,"60-70",6,"Male",170,1710,0.0994152046783626,"DfIDMale",0.192982456140351,1.15789473684211,0.662280701754386,0.662280701754386,0.0994152046783626
"129","DfT",2012,"20-30",2,"Male",190,1670,0.11377245508982,"DfTMale",0.227544910179641,0.455089820359281,0.577844311377245,0.577844311377245,0.11377245508982
"130","DfT",2012,"60-70",6,"Female",-50,1670,-0.029940119760479,"DfTFemale",0.143712574850299,0.862275449101796,0.577844311377245,0.577844311377245,-0.029940119760479
"131","DfT",2012,"> 80",7,"Male",60,1670,0.0359281437125748,"DfTMale",0.0419161676646707,0.293413173652695,0.577844311377245,0.577844311377245,0.0359281437125748
"132","DfT",2012,"> 80",7,"Female",-10,1670,-0.00598802395209581,"DfTFemale",0.0419161676646707,0.293413173652695,0.577844311377245,0.577844311377245,-0.00598802395209581
"133","DfT",2012,"50-60",5,"Female",-70,1670,-0.0419161676646707,"DfTFemale",0.119760479041916,0.598802395209581,0.577844311377245,0.577844311377245,-0.0419161676646707
"134","DfT",2012,"50-60",5,"Male",130,1670,0.0778443113772455,"DfTMale",0.119760479041916,0.598802395209581,0.577844311377245,0.577844311377245,0.0778443113772455
"135","DfT",2012,"< 20",1,"Male",0,1670,0,"DfTMale",0,0,0.577844311377245,0.577844311377245,0
"136","DfT",2012,"< 20",1,"Female",0,1670,0,"DfTFemale",0,0,0.577844311377245,0.577844311377245,0
"137","DfT",2012,"40-50",4,"Male",160,1670,0.0958083832335329,"DfTMale",0.149700598802395,0.598802395209581,0.577844311377245,0.577844311377245,0.0958083832335329
"138","DfT",2012,"60-70",6,"Female",-10,1670,-0.00598802395209581,"DfTFemale",0.143712574850299,0.862275449101796,0.577844311377245,0.577844311377245,-0.00598802395209581
"139","DfT",2012,"30-40",3,"Male",340,1670,0.203592814371257,"DfTMale",0.317365269461078,0.952095808383234,0.577844311377245,0.577844311377245,0.203592814371257
"140","DfT",2012,"30-40",3,"Female",-190,1670,-0.11377245508982,"DfTFemale",0.317365269461078,0.952095808383234,0.577844311377245,0.577844311377245,-0.11377245508982
"141","DfT",2012,"20-30",2,"Female",-190,1670,-0.11377245508982,"DfTFemale",0.227544910179641,0.455089820359281,0.577844311377245,0.577844311377245,-0.11377245508982
"142","DfT",2012,"60-70",6,"Male",70,1670,0.0419161676646707,"DfTMale",0.143712574850299,0.862275449101796,0.577844311377245,0.577844311377245,0.0419161676646707
"143","DfT",2012,"60-70",6,"Male",110,1670,0.0658682634730539,"DfTMale",0.143712574850299,0.862275449101796,0.577844311377245,0.577844311377245,0.0658682634730539
"144","DfT",2012,"40-50",4,"Female",-90,1670,-0.0538922155688623,"DfTFemale",0.149700598802395,0.598802395209581,0.577844311377245,0.577844311377245,-0.0538922155688623
"145","DH",2012,"< 20",1,"Male",10,2370,0.00421940928270042,"DHMale",0.0126582278481013,0.0126582278481013,0.612869198312236,0.612869198312236,0.00421940928270042
"146","DH",2012,"> 80",7,"Male",60,2370,0.0253164556962025,"DHMale",0.0464135021097046,0.324894514767933,0.612869198312236,0.612869198312236,0.0253164556962025
"147","DH",2012,"> 80",7,"Female",-50,2370,-0.0210970464135021,"DHFemale",0.0464135021097046,0.324894514767933,0.612869198312236,0.612869198312236,-0.0210970464135021
"148","DH",2012,"60-70",6,"Male",120,2370,0.0506329113924051,"DHMale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,0.0506329113924051
"149","DH",2012,"60-70",6,"Female",-40,2370,-0.0168776371308017,"DHFemale",0.172995780590717,1.0379746835443,0.612869198312236,0.612869198312236,-0.0168776371308017
"150","DH",2012,"< 20",1,"Female",-20,2370,-0.00843881856540084,"DHFemale",0.0126582278481013,0.0126582278481013,0.612869198312236,0.612869198312236,-0.00843881856540084
"151","DH",2012,"40-50",4,"Female",-230,2370,-0.0970464135021097,"DHFemale",0.185654008438819,0.742616033755274,0.612869198312236,0.612869198312236,-0.0970464135021097
"152","DH",2012,"40-50",4,"Male",210,2370,0.0886075949367089,"DHMale",0.185654008438819,0.742616033755274,0.612869198312236,0.612869198312236,0.0886075949367089
