"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"140","40-49","DCLG",2013,"Male",390,2520,0.154761904761905,3,6.11111111111111,FALSE,0.154761904761905
"141","40-49","Defra",2013,"Female",1420,8680,-0.163594470046083,3,5.98617511520737,FALSE,-0.163594470046083
"142","40-49","DfE",2013,"Female",1790,9330,-0.191854233654877,3,5.93783494105038,FALSE,-0.191854233654877
"143","40-49","DH",2013,"Female",710,4520,-0.157079646017699,3,6.12389380530973,FALSE,-0.157079646017699
"144","40-49","DH",2013,"Male",770,4520,0.170353982300885,3,6.12389380530973,FALSE,0.170353982300885
"145","50-59","DfID",2013,"Female",170,1810,-0.0939226519337017,4,5.74585635359116,FALSE,-0.0939226519337017
"146","50-59","DfID",2013,"Male",230,1810,0.12707182320442,4,5.74585635359116,FALSE,0.12707182320442
"147","50-59","MoD",2013,"Female",5970,58430,-0.102173540989218,4,6.63700154030464,FALSE,-0.102173540989218
"148","50-59","MoD",2013,"Male",13730,58430,0.234982029779223,4,6.63700154030464,FALSE,0.234982029779223
"149","50-59","HMRC",2013,"Female",14660,76710,-0.191109372963108,4,6.42888801981489,FALSE,-0.191109372963108
"150","50-59","HMRC",2013,"Male",10210,76710,0.133098683352887,4,6.42888801981489,FALSE,0.133098683352887
"151","50-59","DWP",2013,"Male",11010,108300,0.101662049861496,4,6.48550323176362,FALSE,0.101662049861496
"152","50-59","Defra",2013,"Male",1100,8680,0.126728110599078,4,5.98617511520737,FALSE,0.126728110599078
"153","50-59","DfT",2013,"Female",2040,17850,-0.114285714285714,4,6.29579831932773,FALSE,-0.114285714285714
"154","50-59","DfT",2013,"Male",3210,17850,0.179831932773109,4,6.29579831932773,FALSE,0.179831932773109
"155","50-59","HMT",2013,"Female",710,5300,-0.133962264150943,4,6.24905660377359,FALSE,-0.133962264150943
"156","50-59","HMT",2013,"Male",560,5300,0.105660377358491,4,6.24905660377359,FALSE,0.105660377358491
"157","50-59","MoJ",2013,"Female",7900,67910,-0.116330437343543,4,6.28508319835076,FALSE,-0.116330437343543
"158","50-59","MoJ",2013,"Male",10520,67910,0.154910911500515,4,6.28508319835076,FALSE,0.154910911500515
"159","50-59","DWP",2013,"Female",24510,108300,-0.226315789473684,4,6.48550323176362,FALSE,-0.226315789473684
"160","50-59","Defra",2013,"Female",1020,8680,-0.117511520737327,4,5.98617511520737,FALSE,-0.117511520737327
"161","50-59","DfE",2013,"Female",1360,9330,-0.145766345123258,4,5.93783494105038,FALSE,-0.145766345123258
"162","50-59","DfE",2013,"Male",1020,9330,0.109324758842444,4,5.93783494105038,FALSE,0.109324758842444
"163","50-59","FCO",2013,"Female",770,11280,-0.0682624113475177,4,5.77659574468085,FALSE,-0.0682624113475177
"164","50-59","FCO",2013,"Male",1490,11280,0.13209219858156,4,5.77659574468085,FALSE,0.13209219858156
"165","50-59","HO",2013,"Female",2830,26530,-0.106671692423671,4,5.77911797964568,FALSE,-0.106671692423671
"166","50-59","HO",2013,"Male",2820,26530,0.106294760648323,4,5.77911797964568,FALSE,0.106294760648323
"167","50-59","Whole Civil Service",2013,"Female",68430,448840,-0.152459673825862,4,6.3114250066839,TRUE,-0.152459673825862
"168","50-59","Whole Civil Service",2013,"Male",63510,448840,0.141498083949737,4,6.3114250066839,TRUE,0.141498083949737
"169","50-59","BIS",2013,"Female",2220,18260,-0.12157721796276,4,6.08433734939759,FALSE,-0.12157721796276
"170","50-59","BIS",2013,"Male",2480,18260,0.135815991237678,4,6.08433734939759,FALSE,0.135815991237678
"171","50-59","DCMS",2013,"Female",50,530,-0.0943396226415094,4,5.62264150943396,FALSE,-0.0943396226415094
"172","50-59","DCMS",2013,"Male",70,530,0.132075471698113,4,5.62264150943396,FALSE,0.132075471698113
"173","50-59","DECC",2013,"Male",140,1450,0.096551724137931,4,5.32413793103448,FALSE,0.096551724137931
"174","50-59","DH",2013,"Male",720,4520,0.15929203539823,4,6.12389380530973,FALSE,0.15929203539823
"175","50-59","CO",2013,"Female",230,2650,-0.0867924528301887,4,5.44150943396226,FALSE,-0.0867924528301887
"176","50-59","CO",2013,"Male",270,2650,0.10188679245283,4,5.44150943396226,FALSE,0.10188679245283
"177","50-59","DECC",2013,"Female",90,1450,-0.0620689655172414,4,5.32413793103448,FALSE,-0.0620689655172414
"178","50-59","DH",2013,"Female",520,4520,-0.115044247787611,4,6.12389380530973,FALSE,-0.115044247787611
"179","50-59","DCLG",2013,"Female",250,2520,-0.0992063492063492,4,6.11111111111111,FALSE,-0.0992063492063492
"180","50-59","DCLG",2013,"Male",340,2520,0.134920634920635,4,6.11111111111111,FALSE,0.134920634920635
"181","60-64","DWP",2013,"Female",4080,108300,-0.0376731301939058,5,6.48550323176362,FALSE,-0.0376731301939058
"182","60-64","DWP",2013,"Male",2730,108300,0.025207756232687,5,6.48550323176362,FALSE,0.025207756232687
"183","60-64","HMRC",2013,"Female",2570,76710,-0.0335028027636553,5,6.42888801981489,FALSE,-0.0335028027636553
"184","60-64","HMRC",2013,"Male",2520,76710,0.0328509972624169,5,6.42888801981489,FALSE,0.0328509972624169
"185","60-64","DfID",2013,"Female",20,1810,-0.0110497237569061,5,5.74585635359116,FALSE,-0.0110497237569061
"186","60-64","DfID",2013,"Male",30,1810,0.0165745856353591,5,5.74585635359116,FALSE,0.0165745856353591
"187","60-64","DCMS",2013,"Male",10,530,0.0188679245283019,5,5.62264150943396,FALSE,0.0188679245283019
"188","60-64","DECC",2013,"Male",20,1450,0.0137931034482759,5,5.32413793103448,FALSE,0.0137931034482759
"189","60-64","MoD",2013,"Female",940,58430,-0.0160876262194078,5,6.63700154030464,FALSE,-0.0160876262194078
"190","60-64","MoD",2013,"Male",3830,58430,0.0655485195960979,5,6.63700154030464,FALSE,0.0655485195960979
"191","60-64","DfT",2013,"Female",350,17850,-0.0196078431372549,5,6.29579831932773,FALSE,-0.0196078431372549
"192","60-64","DfT",2013,"Male",960,17850,0.053781512605042,5,6.29579831932773,FALSE,0.053781512605042
"193","60-64","Defra",2013,"Female",160,8680,-0.0184331797235023,5,5.98617511520737,FALSE,-0.0184331797235023
"194","60-64","Defra",2013,"Male",260,8680,0.0299539170506912,5,5.98617511520737,FALSE,0.0299539170506912
"195","60-64","MoJ",2013,"Female",1450,67910,-0.0213517891326756,5,6.28508319835076,FALSE,-0.0213517891326756
"196","60-64","MoJ",2013,"Male",3020,67910,0.0444706228832278,5,6.28508319835076,FALSE,0.0444706228832278
"197","60-64","HMT",2013,"Female",180,5300,-0.0339622641509434,5,6.24905660377359,FALSE,-0.0339622641509434
"198","60-64","HMT",2013,"Male",250,5300,0.0471698113207547,5,6.24905660377359,FALSE,0.0471698113207547
"199","60-64","DCMS",2013,"Female",0,530,0,5,5.62264150943396,FALSE,0
"200","60-64","DECC",2013,"Female",10,1450,-0.00689655172413793,5,5.32413793103448,FALSE,-0.00689655172413793
"201","60-64","DH",2013,"Female",70,4520,-0.0154867256637168,5,6.12389380530973,FALSE,-0.0154867256637168
"202","60-64","DH",2013,"Male",130,4520,0.0287610619469027,5,6.12389380530973,FALSE,0.0287610619469027
"203","60-64","DfE",2013,"Female",210,9330,-0.022508038585209,5,5.93783494105038,FALSE,-0.022508038585209
"204","60-64","DfE",2013,"Male",170,9330,0.0182207931404073,5,5.93783494105038,FALSE,0.0182207931404073
"205","60-64","FCO",2013,"Female",110,11280,-0.00975177304964539,5,5.77659574468085,FALSE,-0.00975177304964539
"206","60-64","FCO",2013,"Male",330,11280,0.0292553191489362,5,5.77659574468085,FALSE,0.0292553191489362
"207","60-64","HO",2013,"Female",410,26530,-0.0154542027892951,5,5.77911797964568,FALSE,-0.0154542027892951
"208","60-64","HO",2013,"Male",580,26530,0.0218620429702224,5,5.77911797964568,FALSE,0.0218620429702224
"209","60-64","Whole Civil Service",2013,"Female",11310,448840,-0.0251982889225559,5,6.3114250066839,TRUE,-0.0251982889225559
"210","60-64","Whole Civil Service",2013,"Male",16250,448840,0.0362044381071206,5,6.3114250066839,TRUE,0.0362044381071206
"211","60-64","BIS",2013,"Female",270,18260,-0.0147864184008762,5,6.08433734939759,FALSE,-0.0147864184008762
"212","60-64","BIS",2013,"Male",540,18260,0.0295728368017525,5,6.08433734939759,FALSE,0.0295728368017525
"213","60-64","CO",2013,"Male",40,2650,0.0150943396226415,5,5.44150943396226,FALSE,0.0150943396226415
"214","60-64","DCLG",2013,"Male",100,2520,0.0396825396825397,5,6.11111111111111,FALSE,0.0396825396825397
"215","60-64","CO",2013,"Female",10,2650,-0.00377358490566038,5,5.44150943396226,FALSE,-0.00377358490566038
"216","60-64","DCLG",2013,"Female",50,2520,-0.0198412698412698,5,6.11111111111111,FALSE,-0.0198412698412698
"217","65 +","DCMS",2013,"Female",0,530,0,6,5.62264150943396,FALSE,0
"218","65 +","DCMS",2013,"Male",0,530,0,6,5.62264150943396,FALSE,0
"219","65 +","DfID",2013,"Female",10,1810,-0.00552486187845304,6,5.74585635359116,FALSE,-0.00552486187845304
"220","65 +","DfID",2013,"Male",0,1810,0,6,5.74585635359116,FALSE,0
"221","65 +","DWP",2013,"Female",960,108300,-0.00886426592797784,6,6.48550323176362,FALSE,-0.00886426592797784
"222","65 +","DWP",2013,"Male",660,108300,0.00609418282548476,6,6.48550323176362,FALSE,0.00609418282548476
"223","65 +","MoD",2013,"Female",230,58430,-0.00393633407496149,6,6.63700154030464,FALSE,-0.00393633407496149
"224","65 +","MoD",2013,"Male",1030,58430,0.0176279308574362,6,6.63700154030464,FALSE,0.0176279308574362
