"","Age.band","Group","Date","count","total","share","gradeval","sorter","totalgroup","share2","left","grp","yvar"
"382","50-59","HMRC",2013,24880,76710,0.324338417416243,4,6.59379481162821,FALSE,0.162169208708121,TRUE,"TRUE2013",0.162169208708121
"383","60-64","HMRC",2013,5080,76710,0.0662234389258245,5,6.59379481162821,FALSE,0.0331117194629123,TRUE,"TRUE2013",0.0331117194629123
"384","65 +","HMRC",2013,1040,76710,0.0135575544257594,6,6.59379481162821,FALSE,0.00677877721287968,TRUE,"TRUE2013",0.00677877721287968
"385","< 29","DWP",2010,18300,133510,0.137068384390682,1,6.64465786314526,FALSE,-0.0685341921953412,FALSE,"FALSE2010",-0.0685341921953412
"386","30-39","DWP",2010,27510,133510,0.206051981125009,2,6.64465786314526,FALSE,-0.103025990562505,FALSE,"FALSE2010",-0.103025990562505
"387","40-49","DWP",2010,45470,133510,0.340573739794772,3,6.64465786314526,FALSE,-0.170286869897386,FALSE,"FALSE2010",-0.170286869897386
"388","50-59","DWP",2010,34970,133510,0.261927945472249,4,6.64465786314526,FALSE,-0.130963972736125,FALSE,"FALSE2010",-0.130963972736125
"389","60-64","DWP",2010,6200,133510,0.0464384690285372,5,6.64465786314526,FALSE,-0.0232192345142686,FALSE,"FALSE2010",-0.0232192345142686
"390","65 +","DWP",2010,1060,133510,0.00793948018874991,6,6.64465786314526,FALSE,-0.00396974009437495,FALSE,"FALSE2010",-0.00396974009437495
"391","< 29","DWP",2013,7590,108290,0.070089574291255,1,6.64465786314526,FALSE,-0.0350447871456275,FALSE,"FALSE2013",-0.0350447871456275
"392","30-39","DWP",2013,20100,108290,0.18561270662111,2,6.64465786314526,FALSE,-0.092806353310555,FALSE,"FALSE2013",-0.092806353310555
"393","40-49","DWP",2013,36640,108290,0.338350724905347,3,6.64465786314526,FALSE,-0.169175362452673,FALSE,"FALSE2013",-0.169175362452673
"394","50-59","DWP",2013,35510,108290,0.327915781697294,4,6.64465786314526,FALSE,-0.163957890848647,FALSE,"FALSE2013",-0.163957890848647
"395","60-64","DWP",2013,6830,108290,0.0630713823991135,5,6.64465786314526,FALSE,-0.0315356911995567,FALSE,"FALSE2013",-0.0315356911995567
"396","65 +","DWP",2013,1620,108290,0.0149598300858805,6,6.64465786314526,FALSE,-0.00747991504294025,FALSE,"FALSE2013",-0.00747991504294025
"397","< 29","DWP",2010,18300,133510,0.137068384390682,1,6.64465786314526,FALSE,0.0685341921953412,TRUE,"TRUE2010",0.0685341921953412
"398","30-39","DWP",2010,27510,133510,0.206051981125009,2,6.64465786314526,FALSE,0.103025990562505,TRUE,"TRUE2010",0.103025990562505
"399","40-49","DWP",2010,45470,133510,0.340573739794772,3,6.64465786314526,FALSE,0.170286869897386,TRUE,"TRUE2010",0.170286869897386
"400","50-59","DWP",2010,34970,133510,0.261927945472249,4,6.64465786314526,FALSE,0.130963972736125,TRUE,"TRUE2010",0.130963972736125
"401","60-64","DWP",2010,6200,133510,0.0464384690285372,5,6.64465786314526,FALSE,0.0232192345142686,TRUE,"TRUE2010",0.0232192345142686
"402","65 +","DWP",2010,1060,133510,0.00793948018874991,6,6.64465786314526,FALSE,0.00396974009437495,TRUE,"TRUE2010",0.00396974009437495
"403","< 29","DWP",2013,7590,108290,0.070089574291255,1,6.64465786314526,FALSE,0.0350447871456275,TRUE,"TRUE2013",0.0350447871456275
"404","30-39","DWP",2013,20100,108290,0.18561270662111,2,6.64465786314526,FALSE,0.092806353310555,TRUE,"TRUE2013",0.092806353310555
"405","40-49","DWP",2013,36640,108290,0.338350724905347,3,6.64465786314526,FALSE,0.169175362452673,TRUE,"TRUE2013",0.169175362452673
"406","50-59","DWP",2013,35510,108290,0.327915781697294,4,6.64465786314526,FALSE,0.163957890848647,TRUE,"TRUE2013",0.163957890848647
"407","60-64","DWP",2013,6830,108290,0.0630713823991135,5,6.64465786314526,FALSE,0.0315356911995567,TRUE,"TRUE2013",0.0315356911995567
"408","65 +","DWP",2013,1620,108290,0.0149598300858805,6,6.64465786314526,FALSE,0.00747991504294025,TRUE,"TRUE2013",0.00747991504294025
"409","< 29","MoD",2010,8530,77700,0.10978120978121,1,6.71330824495382,FALSE,-0.0548906048906049,FALSE,"FALSE2010",-0.0548906048906049
"410","30-39","MoD",2010,13050,77700,0.167953667953668,2,6.71330824495382,FALSE,-0.083976833976834,FALSE,"FALSE2010",-0.083976833976834
"411","40-49","MoD",2010,24930,77700,0.320849420849421,3,6.71330824495382,FALSE,-0.16042471042471,FALSE,"FALSE2010",-0.16042471042471
"412","50-59","MoD",2010,23460,77700,0.301930501930502,4,6.71330824495382,FALSE,-0.150965250965251,FALSE,"FALSE2010",-0.150965250965251
"413","60-64","MoD",2010,6820,77700,0.0877734877734878,5,6.71330824495382,FALSE,-0.0438867438867439,FALSE,"FALSE2010",-0.0438867438867439
"414","65 +","MoD",2010,900,77700,0.0115830115830116,6,6.71330824495382,FALSE,-0.00579150579150579,FALSE,"FALSE2010",-0.00579150579150579
"415","< 29","MoD",2013,5090,58460,0.0870680807389668,1,6.71330824495382,FALSE,-0.0435340403694834,FALSE,"FALSE2013",-0.0435340403694834
"416","30-39","MoD",2013,9330,58460,0.159596305165925,2,6.71330824495382,FALSE,-0.0797981525829627,FALSE,"FALSE2013",-0.0797981525829627
"417","40-49","MoD",2013,18310,58460,0.313205610673965,3,6.71330824495382,FALSE,-0.156602805336983,FALSE,"FALSE2013",-0.156602805336983
"418","50-59","MoD",2013,19690,58460,0.336811495039343,4,6.71330824495382,FALSE,-0.168405747519672,FALSE,"FALSE2013",-0.168405747519672
"419","60-64","MoD",2013,4780,58460,0.0817653096134109,5,6.71330824495382,FALSE,-0.0408826548067054,FALSE,"FALSE2013",-0.0408826548067054
"420","65 +","MoD",2013,1260,58460,0.0215531987683886,6,6.71330824495382,FALSE,-0.0107765993841943,FALSE,"FALSE2013",-0.0107765993841943
"421","< 29","MoD",2010,8530,77700,0.10978120978121,1,6.71330824495382,FALSE,0.0548906048906049,TRUE,"TRUE2010",0.0548906048906049
"422","30-39","MoD",2010,13050,77700,0.167953667953668,2,6.71330824495382,FALSE,0.083976833976834,TRUE,"TRUE2010",0.083976833976834
"423","40-49","MoD",2010,24930,77700,0.320849420849421,3,6.71330824495382,FALSE,0.16042471042471,TRUE,"TRUE2010",0.16042471042471
"424","50-59","MoD",2010,23460,77700,0.301930501930502,4,6.71330824495382,FALSE,0.150965250965251,TRUE,"TRUE2010",0.150965250965251
"425","60-64","MoD",2010,6820,77700,0.0877734877734878,5,6.71330824495382,FALSE,0.0438867438867439,TRUE,"TRUE2010",0.0438867438867439
"426","65 +","MoD",2010,900,77700,0.0115830115830116,6,6.71330824495382,FALSE,0.00579150579150579,TRUE,"TRUE2010",0.00579150579150579
"427","< 29","MoD",2013,5090,58460,0.0870680807389668,1,6.71330824495382,FALSE,0.0435340403694834,TRUE,"TRUE2013",0.0435340403694834
"428","30-39","MoD",2013,9330,58460,0.159596305165925,2,6.71330824495382,FALSE,0.0797981525829627,TRUE,"TRUE2013",0.0797981525829627
"429","40-49","MoD",2013,18310,58460,0.313205610673965,3,6.71330824495382,FALSE,0.156602805336983,TRUE,"TRUE2013",0.156602805336983
"430","50-59","MoD",2013,19690,58460,0.336811495039343,4,6.71330824495382,FALSE,0.168405747519672,TRUE,"TRUE2013",0.168405747519672
"431","60-64","MoD",2013,4780,58460,0.0817653096134109,5,6.71330824495382,FALSE,0.0408826548067054,TRUE,"TRUE2013",0.0408826548067054
"432","65 +","MoD",2013,1260,58460,0.0215531987683886,6,6.71330824495382,FALSE,0.0107765993841943,TRUE,"TRUE2013",0.0107765993841943
