"","Age.band","Group","Date","Gender","count","total","share","gradeval","sorter","totalgroup","yvar"
"771","60-64","DfE",2010,"Female",50,3110,-0.0160771704180064,5,5.61414790996785,FALSE,-0.0160771704180064
"772","60-64","DfE",2011,"Female",50,2770,-0.0180505415162455,5,5.69675090252708,FALSE,-0.0180505415162455
"773","60-64","DfE",2012,"Female",50,2800,-0.0178571428571429,5,5.68571428571429,FALSE,-0.0178571428571429
"774","60-64","DfE",2013,"Female",120,6550,-0.0183206106870229,5,5.65190839694657,FALSE,-0.0183206106870229
"775","60-64","DfE",2008,"Male",70,3370,0.0207715133531157,5,5.6973293768546,FALSE,0.0207715133531157
"776","60-64","DfE",2009,"Male",70,3400,0.0205882352941176,5,5.71764705882353,FALSE,0.0205882352941176
"777","60-64","DfE",2010,"Male",60,3110,0.0192926045016077,5,5.61414790996785,FALSE,0.0192926045016077
"778","60-64","DfE",2011,"Male",50,2770,0.0180505415162455,5,5.69675090252708,FALSE,0.0180505415162455
"779","60-64","DfE",2012,"Male",40,2800,0.0142857142857143,5,5.68571428571429,FALSE,0.0142857142857143
"780","60-64","DfE",2013,"Male",100,6550,0.0152671755725191,5,5.65190839694657,FALSE,0.0152671755725191
"781","65 +","DfE",2008,"Female",0,3370,0,6,5.6973293768546,FALSE,0
"782","65 +","DfE",2009,"Female",0,3400,0,6,5.71764705882353,FALSE,0
"783","65 +","DfE",2010,"Female",0,3110,0,6,5.61414790996785,FALSE,0
"784","65 +","DfE",2011,"Female",0,2770,0,6,5.69675090252708,FALSE,0
"785","65 +","DfE",2012,"Female",0,2800,0,6,5.68571428571429,FALSE,0
"786","65 +","DfE",2013,"Female",10,6550,-0.00152671755725191,6,5.65190839694657,FALSE,-0.00152671755725191
"787","65 +","DfE",2008,"Male",0,3370,0,6,5.6973293768546,FALSE,0
"788","65 +","DfE",2009,"Male",10,3400,0.00294117647058824,6,5.71764705882353,FALSE,0.00294117647058824
"789","65 +","DfE",2010,"Male",10,3110,0.00321543408360129,6,5.61414790996785,FALSE,0.00321543408360129
"790","65 +","DfE",2011,"Male",10,2770,0.0036101083032491,6,5.69675090252708,FALSE,0.0036101083032491
"791","65 +","DfE",2012,"Male",10,2800,0.00357142857142857,6,5.68571428571429,FALSE,0.00357142857142857
"792","65 +","DfE",2013,"Male",10,6550,0.00152671755725191,6,5.65190839694657,FALSE,0.00152671755725191
"793","< 29","DfT",2008,"Female",100,2060,-0.0485436893203883,1,5.78640776699029,FALSE,-0.0485436893203883
"794","< 29","DfT",2009,"Female",100,2110,-0.0473933649289099,1,5.7914691943128,FALSE,-0.0473933649289099
"795","< 29","DfT",2010,"Female",110,2160,-0.0509259259259259,1,5.77777777777778,FALSE,-0.0509259259259259
"796","< 29","DfT",2011,"Female",90,1910,-0.0471204188481675,1,5.84293193717278,FALSE,-0.0471204188481675
"797","< 29","DfT",2012,"Female",70,1670,-0.0419161676646707,1,5.79640718562874,FALSE,-0.0419161676646707
"798","< 29","DfT",2013,"Female",100,1750,-0.0571428571428571,1,5.73714285714286,FALSE,-0.0571428571428571
"799","< 29","DfT",2008,"Male",100,2060,0.0485436893203883,1,5.78640776699029,FALSE,0.0485436893203883
"800","< 29","DfT",2009,"Male",110,2110,0.0521327014218009,1,5.7914691943128,FALSE,0.0521327014218009
"801","< 29","DfT",2010,"Male",120,2160,0.0555555555555556,1,5.77777777777778,FALSE,0.0555555555555556
"802","< 29","DfT",2011,"Male",100,1910,0.0523560209424084,1,5.84293193717278,FALSE,0.0523560209424084
"803","< 29","DfT",2012,"Male",90,1670,0.0538922155688623,1,5.79640718562874,FALSE,0.0538922155688623
"804","< 29","DfT",2013,"Male",110,1750,0.0628571428571429,1,5.73714285714286,FALSE,0.0628571428571429
"805","30-39","DfT",2008,"Female",240,2060,-0.116504854368932,2,5.78640776699029,FALSE,-0.116504854368932
"806","30-39","DfT",2009,"Female",260,2110,-0.123222748815166,2,5.7914691943128,FALSE,-0.123222748815166
"807","30-39","DfT",2010,"Female",260,2160,-0.12037037037037,2,5.77777777777778,FALSE,-0.12037037037037
"808","30-39","DfT",2011,"Female",220,1910,-0.115183246073298,2,5.84293193717278,FALSE,-0.115183246073298
"809","30-39","DfT",2012,"Female",210,1670,-0.125748502994012,2,5.79640718562874,FALSE,-0.125748502994012
"810","30-39","DfT",2013,"Female",210,1750,-0.12,2,5.73714285714286,FALSE,-0.12
"811","30-39","DfT",2008,"Male",300,2060,0.145631067961165,2,5.78640776699029,FALSE,0.145631067961165
"812","30-39","DfT",2009,"Male",300,2110,0.14218009478673,2,5.7914691943128,FALSE,0.14218009478673
"813","30-39","DfT",2010,"Male",310,2160,0.143518518518519,2,5.77777777777778,FALSE,0.143518518518519
"814","30-39","DfT",2011,"Male",270,1910,0.141361256544503,2,5.84293193717278,FALSE,0.141361256544503
"815","30-39","DfT",2012,"Male",250,1670,0.149700598802395,2,5.79640718562874,FALSE,0.149700598802395
"816","30-39","DfT",2013,"Male",260,1750,0.148571428571429,2,5.73714285714286,FALSE,0.148571428571429
"817","40-49","DfT",2008,"Female",230,2060,-0.111650485436893,3,5.78640776699029,FALSE,-0.111650485436893
"818","40-49","DfT",2009,"Female",240,2110,-0.113744075829384,3,5.7914691943128,FALSE,-0.113744075829384
"819","40-49","DfT",2010,"Female",250,2160,-0.115740740740741,3,5.77777777777778,FALSE,-0.115740740740741
"820","40-49","DfT",2011,"Female",230,1910,-0.120418848167539,3,5.84293193717278,FALSE,-0.120418848167539
"821","40-49","DfT",2012,"Female",190,1670,-0.11377245508982,3,5.79640718562874,FALSE,-0.11377245508982
"822","40-49","DfT",2013,"Female",190,1750,-0.108571428571429,3,5.73714285714286,FALSE,-0.108571428571429
"823","40-49","DfT",2008,"Male",470,2060,0.228155339805825,3,5.78640776699029,FALSE,0.228155339805825
"824","40-49","DfT",2009,"Male",460,2110,0.218009478672986,3,5.7914691943128,FALSE,0.218009478672986
"825","40-49","DfT",2010,"Male",440,2160,0.203703703703704,3,5.77777777777778,FALSE,0.203703703703704
"826","40-49","DfT",2011,"Male",410,1910,0.214659685863874,3,5.84293193717278,FALSE,0.214659685863874
"827","40-49","DfT",2012,"Male",350,1670,0.209580838323353,3,5.79640718562874,FALSE,0.209580838323353
"828","40-49","DfT",2013,"Male",340,1750,0.194285714285714,3,5.73714285714286,FALSE,0.194285714285714
"829","50-59","DfT",2008,"Female",160,2060,-0.0776699029126214,4,5.78640776699029,FALSE,-0.0776699029126214
"830","50-59","DfT",2009,"Female",160,2110,-0.0758293838862559,4,5.7914691943128,FALSE,-0.0758293838862559
"831","50-59","DfT",2010,"Female",170,2160,-0.0787037037037037,4,5.77777777777778,FALSE,-0.0787037037037037
"832","50-59","DfT",2011,"Female",150,1910,-0.0785340314136126,4,5.84293193717278,FALSE,-0.0785340314136126
"833","50-59","DfT",2012,"Female",130,1670,-0.0778443113772455,4,5.79640718562874,FALSE,-0.0778443113772455
"834","50-59","DfT",2013,"Female",130,1750,-0.0742857142857143,4,5.73714285714286,FALSE,-0.0742857142857143
"835","50-59","DfT",2008,"Male",360,2060,0.174757281553398,4,5.78640776699029,FALSE,0.174757281553398
"836","50-59","DfT",2009,"Male",370,2110,0.175355450236967,4,5.7914691943128,FALSE,0.175355450236967
"837","50-59","DfT",2010,"Male",390,2160,0.180555555555556,4,5.77777777777778,FALSE,0.180555555555556
"838","50-59","DfT",2011,"Male",320,1910,0.167539267015707,4,5.84293193717278,FALSE,0.167539267015707
"839","50-59","DfT",2012,"Male",290,1670,0.173652694610778,4,5.79640718562874,FALSE,0.173652694610778
"840","50-59","DfT",2013,"Male",310,1750,0.177142857142857,4,5.73714285714286,FALSE,0.177142857142857
"841","60-64","DfT",2008,"Female",30,2060,-0.0145631067961165,5,5.78640776699029,FALSE,-0.0145631067961165
"842","60-64","DfT",2009,"Female",30,2110,-0.014218009478673,5,5.7914691943128,FALSE,-0.014218009478673
"843","60-64","DfT",2010,"Female",20,2160,-0.00925925925925926,5,5.77777777777778,FALSE,-0.00925925925925926
"844","60-64","DfT",2011,"Female",30,1910,-0.0157068062827225,5,5.84293193717278,FALSE,-0.0157068062827225
"845","60-64","DfT",2012,"Female",20,1670,-0.0119760479041916,5,5.79640718562874,FALSE,-0.0119760479041916
"846","60-64","DfT",2013,"Female",20,1750,-0.0114285714285714,5,5.73714285714286,FALSE,-0.0114285714285714
"847","60-64","DfT",2008,"Male",70,2060,0.0339805825242718,5,5.78640776699029,FALSE,0.0339805825242718
"848","60-64","DfT",2009,"Male",70,2110,0.033175355450237,5,5.7914691943128,FALSE,0.033175355450237
"849","60-64","DfT",2010,"Male",80,2160,0.037037037037037,5,5.77777777777778,FALSE,0.037037037037037
"850","60-64","DfT",2011,"Male",80,1910,0.0418848167539267,5,5.84293193717278,FALSE,0.0418848167539267
"851","60-64","DfT",2012,"Male",60,1670,0.0359281437125748,5,5.79640718562874,FALSE,0.0359281437125748
"852","60-64","DfT",2013,"Male",60,1750,0.0342857142857143,5,5.73714285714286,FALSE,0.0342857142857143
"853","65 +","DfT",2008,"Female",0,2060,0,6,5.78640776699029,FALSE,0
"854","65 +","DfT",2009,"Female",0,2110,0,6,5.7914691943128,FALSE,0
"855","65 +","DfT",2010,"Female",0,2160,0,6,5.77777777777778,FALSE,0
"856","65 +","DfT",2011,"Female",0,1910,0,6,5.84293193717278,FALSE,0
"857","65 +","DfT",2012,"Female",0,1670,0,6,5.79640718562874,FALSE,0
"858","65 +","DfT",2013,"Female",0,1750,0,6,5.73714285714286,FALSE,0
"859","65 +","DfT",2008,"Male",0,2060,0,6,5.78640776699029,FALSE,0
"860","65 +","DfT",2009,"Male",10,2110,0.004739336492891,6,5.7914691943128,FALSE,0.004739336492891
"861","65 +","DfT",2010,"Male",10,2160,0.00462962962962963,6,5.77777777777778,FALSE,0.00462962962962963
"862","65 +","DfT",2011,"Male",10,1910,0.00523560209424084,6,5.84293193717278,FALSE,0.00523560209424084
"863","65 +","DfT",2012,"Male",10,1670,0.00598802395209581,6,5.79640718562874,FALSE,0.00598802395209581
"864","65 +","DfT",2013,"Male",20,1750,0.0114285714285714,6,5.73714285714286,FALSE,0.0114285714285714
"865","< 29","BIS",2008,"Female",220,4260,-0.0516431924882629,1,5.7981220657277,FALSE,-0.0516431924882629
"866","< 29","BIS",2009,"Female",210,3960,-0.053030303030303,1,5.85353535353535,FALSE,-0.053030303030303
"867","< 29","BIS",2010,"Female",220,4010,-0.0548628428927681,1,5.89526184538653,FALSE,-0.0548628428927681
"868","< 29","BIS",2011,"Female",180,3480,-0.0517241379310345,1,5.95402298850575,FALSE,-0.0517241379310345
"869","< 29","BIS",2012,"Female",160,2950,-0.0542372881355932,1,5.89152542372881,FALSE,-0.0542372881355932
"870","< 29","BIS",2013,"Female",190,3160,-0.060126582278481,1,5.89873417721519,FALSE,-0.060126582278481
"871","< 29","BIS",2008,"Male",170,4260,0.039906103286385,1,5.7981220657277,FALSE,0.039906103286385
"872","< 29","BIS",2009,"Male",170,3960,0.0429292929292929,1,5.85353535353535,FALSE,0.0429292929292929
"873","< 29","BIS",2010,"Male",200,4010,0.0498753117206983,1,5.89526184538653,FALSE,0.0498753117206983
"874","< 29","BIS",2011,"Male",170,3480,0.0488505747126437,1,5.95402298850575,FALSE,0.0488505747126437
"875","< 29","BIS",2012,"Male",170,2950,0.0576271186440678,1,5.89152542372881,FALSE,0.0576271186440678
"876","< 29","BIS",2013,"Male",180,3160,0.0569620253164557,1,5.89873417721519,FALSE,0.0569620253164557
"877","30-39","BIS",2008,"Female",540,4260,-0.126760563380282,2,5.7981220657277,FALSE,-0.126760563380282
"878","30-39","BIS",2009,"Female",500,3960,-0.126262626262626,2,5.85353535353535,FALSE,-0.126262626262626
"879","30-39","BIS",2010,"Female",490,4010,-0.122194513715711,2,5.89526184538653,FALSE,-0.122194513715711
"880","30-39","BIS",2011,"Female",420,3480,-0.120689655172414,2,5.95402298850575,FALSE,-0.120689655172414
"881","30-39","BIS",2012,"Female",340,2950,-0.115254237288136,2,5.89152542372881,FALSE,-0.115254237288136
"882","30-39","BIS",2013,"Female",380,3160,-0.120253164556962,2,5.89873417721519,FALSE,-0.120253164556962
"883","30-39","BIS",2008,"Male",500,4260,0.117370892018779,2,5.7981220657277,FALSE,0.117370892018779
"884","30-39","BIS",2009,"Male",410,3960,0.103535353535354,2,5.85353535353535,FALSE,0.103535353535354
"885","30-39","BIS",2010,"Male",380,4010,0.0947630922693267,2,5.89526184538653,FALSE,0.0947630922693267
"886","30-39","BIS",2011,"Male",330,3480,0.0948275862068965,2,5.95402298850575,FALSE,0.0948275862068965
"887","30-39","BIS",2012,"Male",290,2950,0.0983050847457627,2,5.89152542372881,FALSE,0.0983050847457627
"888","30-39","BIS",2013,"Male",310,3160,0.0981012658227848,2,5.89873417721519,FALSE,0.0981012658227848
"889","40-49","BIS",2008,"Female",760,4260,-0.178403755868545,3,5.7981220657277,FALSE,-0.178403755868545
"890","40-49","BIS",2009,"Female",720,3960,-0.181818181818182,3,5.85353535353535,FALSE,-0.181818181818182
"891","40-49","BIS",2010,"Female",720,4010,-0.179551122194514,3,5.89526184538653,FALSE,-0.179551122194514
"892","40-49","BIS",2011,"Female",640,3480,-0.183908045977011,3,5.95402298850575,FALSE,-0.183908045977011
"893","40-49","BIS",2012,"Female",520,2950,-0.176271186440678,3,5.89152542372881,FALSE,-0.176271186440678
"894","40-49","BIS",2013,"Female",530,3160,-0.167721518987342,3,5.89873417721519,FALSE,-0.167721518987342
"895","40-49","BIS",2008,"Male",870,4260,0.204225352112676,3,5.7981220657277,FALSE,0.204225352112676
"896","40-49","BIS",2009,"Male",760,3960,0.191919191919192,3,5.85353535353535,FALSE,0.191919191919192
"897","40-49","BIS",2010,"Male",750,4010,0.187032418952618,3,5.89526184538653,FALSE,0.187032418952618
"898","40-49","BIS",2011,"Male",650,3480,0.186781609195402,3,5.95402298850575,FALSE,0.186781609195402
"899","40-49","BIS",2012,"Male",540,2950,0.183050847457627,3,5.89152542372881,FALSE,0.183050847457627
"900","40-49","BIS",2013,"Male",540,3160,0.170886075949367,3,5.89873417721519,FALSE,0.170886075949367
"901","50-59","BIS",2008,"Female",410,4260,-0.0962441314553991,4,5.7981220657277,FALSE,-0.0962441314553991
"902","50-59","BIS",2009,"Female",400,3960,-0.101010101010101,4,5.85353535353535,FALSE,-0.101010101010101
"903","50-59","BIS",2010,"Female",420,4010,-0.104738154613466,4,5.89526184538653,FALSE,-0.104738154613466
"904","50-59","BIS",2011,"Female",350,3480,-0.100574712643678,4,5.95402298850575,FALSE,-0.100574712643678
"905","50-59","BIS",2012,"Female",320,2950,-0.108474576271186,4,5.89152542372881,FALSE,-0.108474576271186
"906","50-59","BIS",2013,"Female",360,3160,-0.113924050632911,4,5.89873417721519,FALSE,-0.113924050632911
"907","50-59","BIS",2008,"Male",610,4260,0.143192488262911,4,5.7981220657277,FALSE,0.143192488262911
"908","50-59","BIS",2009,"Male",610,3960,0.154040404040404,4,5.85353535353535,FALSE,0.154040404040404
"909","50-59","BIS",2010,"Male",610,4010,0.15211970074813,4,5.89526184538653,FALSE,0.15211970074813
"910","50-59","BIS",2011,"Male",500,3480,0.14367816091954,4,5.95402298850575,FALSE,0.14367816091954
"911","50-59","BIS",2012,"Male",440,2950,0.149152542372881,4,5.89152542372881,FALSE,0.149152542372881
"912","50-59","BIS",2013,"Male",480,3160,0.151898734177215,4,5.89873417721519,FALSE,0.151898734177215
"913","60-64","BIS",2008,"Female",50,4260,-0.0117370892018779,5,5.7981220657277,FALSE,-0.0117370892018779
"914","60-64","BIS",2009,"Female",60,3960,-0.0151515151515152,5,5.85353535353535,FALSE,-0.0151515151515152
"915","60-64","BIS",2010,"Female",60,4010,-0.0149625935162095,5,5.89526184538653,FALSE,-0.0149625935162095
"916","60-64","BIS",2011,"Female",70,3480,-0.0201149425287356,5,5.95402298850575,FALSE,-0.0201149425287356
"917","60-64","BIS",2012,"Female",50,2950,-0.0169491525423729,5,5.89152542372881,FALSE,-0.0169491525423729
"918","60-64","BIS",2013,"Female",40,3160,-0.0126582278481013,5,5.89873417721519,FALSE,-0.0126582278481013
"919","60-64","BIS",2008,"Male",120,4260,0.028169014084507,5,5.7981220657277,FALSE,0.028169014084507
"920","60-64","BIS",2009,"Male",110,3960,0.0277777777777778,5,5.85353535353535,FALSE,0.0277777777777778
"921","60-64","BIS",2010,"Male",130,4010,0.0324189526184539,5,5.89526184538653,FALSE,0.0324189526184539
"922","60-64","BIS",2011,"Male",130,3480,0.0373563218390805,5,5.95402298850575,FALSE,0.0373563218390805
"923","60-64","BIS",2012,"Male",90,2950,0.0305084745762712,5,5.89152542372881,FALSE,0.0305084745762712
"924","60-64","BIS",2013,"Male",100,3160,0.0316455696202532,5,5.89873417721519,FALSE,0.0316455696202532
"925","65 +","BIS",2008,"Female",0,4260,0,6,5.7981220657277,FALSE,0
"926","65 +","BIS",2009,"Female",0,3960,0,6,5.85353535353535,FALSE,0
"927","65 +","BIS",2010,"Female",10,4010,-0.00249376558603491,6,5.89526184538653,FALSE,-0.00249376558603491
"928","65 +","BIS",2011,"Female",10,3480,-0.0028735632183908,6,5.95402298850575,FALSE,-0.0028735632183908
"929","65 +","BIS",2012,"Female",10,2950,-0.00338983050847458,6,5.89152542372881,FALSE,-0.00338983050847458
"930","65 +","BIS",2013,"Female",20,3160,-0.00632911392405063,6,5.89873417721519,FALSE,-0.00632911392405063
"931","65 +","BIS",2008,"Male",10,4260,0.00234741784037559,6,5.7981220657277,FALSE,0.00234741784037559
"932","65 +","BIS",2009,"Male",10,3960,0.00252525252525253,6,5.85353535353535,FALSE,0.00252525252525253
"933","65 +","BIS",2010,"Male",20,4010,0.00498753117206983,6,5.89526184538653,FALSE,0.00498753117206983
"934","65 +","BIS",2011,"Male",30,3480,0.00862068965517241,6,5.95402298850575,FALSE,0.00862068965517241
"935","65 +","BIS",2012,"Male",20,2950,0.00677966101694915,6,5.89152542372881,FALSE,0.00677966101694915
"936","65 +","BIS",2013,"Male",30,3160,0.00949367088607595,6,5.89873417721519,FALSE,0.00949367088607595
"937","< 29","Whitehall",2008,"Female",27320,354240,-0.077122854561879,1,5.74424119241192,TRUE,-0.077122854561879
"938","< 29","Whitehall",2009,"Female",27010,350310,-0.0771031372213183,1,5.79709400245497,TRUE,-0.0771031372213183
"939","< 29","Whitehall",2010,"Female",26770,358180,-0.074738958065777,1,5.84504997487297,TRUE,-0.074738958065777
"940","< 29","Whitehall",2011,"Female",20530,336820,-0.0609524375037112,1,6.01763553233181,TRUE,-0.0609524375037112
"941","< 29","Whitehall",2012,"Female",16480,311510,-0.052903598600366,1,6.108888960226,TRUE,-0.052903598600366
"942","< 29","Whitehall",2013,"Female",15170,303710,-0.0499489644726878,1,6.1691086892101,TRUE,-0.0499489644726878
"943","< 29","Whitehall",2008,"Male",20740,354240,0.0585478771454381,1,5.74424119241192,TRUE,0.0585478771454381
"944","< 29","Whitehall",2009,"Male",20810,350310,0.0594045274185721,1,5.79709400245497,TRUE,0.0594045274185721
"945","< 29","Whitehall",2010,"Male",21160,358180,0.059076442012396,1,5.84504997487297,TRUE,0.059076442012396
"946","< 29","Whitehall",2011,"Male",16640,336820,0.049403242087762,1,6.01763553233181,TRUE,0.049403242087762
"947","< 29","Whitehall",2012,"Male",13900,311510,0.0446213604699689,1,6.108888960226,TRUE,0.0446213604699689
"948","< 29","Whitehall",2013,"Male",13250,303710,0.0436271443153008,1,6.1691086892101,TRUE,0.0436271443153008
"949","30-39","Whitehall",2008,"Female",44560,354240,-0.125790424570912,2,5.74424119241192,TRUE,-0.125790424570912
"950","30-39","Whitehall",2009,"Female",42300,350310,-0.120750192686478,2,5.79709400245497,TRUE,-0.120750192686478
"951","30-39","Whitehall",2010,"Female",42940,358180,-0.119883857278463,2,5.84504997487297,TRUE,-0.119883857278463
"952","30-39","Whitehall",2011,"Female",39740,336820,-0.117985867822576,2,6.01763553233181,TRUE,-0.117985867822576
"953","30-39","Whitehall",2012,"Female",36390,311510,-0.116818079676415,2,6.108888960226,TRUE,-0.116818079676415
"954","30-39","Whitehall",2013,"Female",34780,303710,-0.114517138059333,2,6.1691086892101,TRUE,-0.114517138059333
"955","30-39","Whitehall",2008,"Male",32310,354240,0.0912093495934959,2,5.74424119241192,TRUE,0.0912093495934959
"956","30-39","Whitehall",2009,"Male",30890,350310,0.0881790414204562,2,5.79709400245497,TRUE,0.0881790414204562
"957","30-39","Whitehall",2010,"Male",31500,358180,0.0879446088558825,2,5.84504997487297,TRUE,0.0879446088558825
"958","30-39","Whitehall",2011,"Male",29300,336820,0.0869900837242444,2,6.01763553233181,TRUE,0.0869900837242444
"959","30-39","Whitehall",2012,"Male",27010,311510,0.0867066867837309,2,6.108888960226,TRUE,0.0867066867837309
"960","30-39","Whitehall",2013,"Male",26300,303710,0.0865957656975404,2,6.1691086892101,TRUE,0.0865957656975404
"961","40-49","Whitehall",2008,"Female",70450,354240,-0.198876467931346,3,5.74424119241192,TRUE,-0.198876467931346
"962","40-49","Whitehall",2009,"Female",69030,350310,-0.197054037852188,3,5.79709400245497,TRUE,-0.197054037852188
"963","40-49","Whitehall",2010,"Female",69090,358180,-0.192891842090569,3,5.84504997487297,TRUE,-0.192891842090569
"964","40-49","Whitehall",2011,"Female",65150,336820,-0.193426756130871,3,6.01763553233181,TRUE,-0.193426756130871
"965","40-49","Whitehall",2012,"Female",60440,311510,-0.194022663798915,3,6.108888960226,TRUE,-0.194022663798915
"966","40-49","Whitehall",2013,"Female",57400,303710,-0.188996081788548,3,6.1691086892101,TRUE,-0.188996081788548
"967","40-49","Whitehall",2008,"Male",50700,354240,0.143123306233062,3,5.74424119241192,TRUE,0.143123306233062
"968","40-49","Whitehall",2009,"Male",48940,350310,0.139704832862322,3,5.79709400245497,TRUE,0.139704832862322
"969","40-49","Whitehall",2010,"Male",49280,358180,0.137584454743425,3,5.84504997487297,TRUE,0.137584454743425
"970","40-49","Whitehall",2011,"Male",46580,336820,0.13829345050769,3,6.01763553233181,TRUE,0.13829345050769
"971","40-49","Whitehall",2012,"Male",42950,311510,0.137876793682386,3,6.108888960226,TRUE,0.137876793682386
"972","40-49","Whitehall",2013,"Male",40690,303710,0.13397649073129,3,6.1691086892101,TRUE,0.13397649073129
"973","50-59","Whitehall",2008,"Female",44870,354240,-0.126665537488708,4,5.74424119241192,TRUE,-0.126665537488708
"974","50-59","Whitehall",2009,"Female",46720,350310,-0.133367588707145,4,5.79709400245497,TRUE,-0.133367588707145
"975","50-59","Whitehall",2010,"Female",49410,358180,-0.137947400748227,4,5.84504997487297,TRUE,-0.137947400748227
"976","50-59","Whitehall",2011,"Female",50120,336820,-0.148803515230687,4,6.01763553233181,TRUE,-0.148803515230687
"977","50-59","Whitehall",2012,"Female",49530,311510,-0.158999711084716,4,6.108888960226,TRUE,-0.158999711084716
"978","50-59","Whitehall",2013,"Female",51360,303710,-0.169108689210102,4,6.1691086892101,TRUE,-0.169108689210102
"979","50-59","Whitehall",2008,"Male",45070,354240,0.127230126467931,4,5.74424119241192,TRUE,0.127230126467931
"980","50-59","Whitehall",2009,"Male",44650,350310,0.127458536724615,4,5.79709400245497,TRUE,0.127458536724615
"981","50-59","Whitehall",2010,"Male",45600,358180,0.127310290915182,4,5.84504997487297,TRUE,0.127310290915182
"982","50-59","Whitehall",2011,"Male",44680,336820,0.13265245531738,4,6.01763553233181,TRUE,0.13265245531738
"983","50-59","Whitehall",2012,"Male",41920,311510,0.134570318769863,4,6.108888960226,TRUE,0.134570318769863
"984","50-59","Whitehall",2013,"Male",41630,303710,0.137071548516677,4,6.1691086892101,TRUE,0.137071548516677
"985","60-64","Whitehall",2008,"Female",6390,354240,-0.0180386178861789,5,5.74424119241192,TRUE,-0.0180386178861789
"986","60-64","Whitehall",2009,"Female",6940,350310,-0.0198110245211384,5,5.79709400245497,TRUE,-0.0198110245211384
"987","60-64","Whitehall",2010,"Female",7760,358180,-0.021665084594338,5,5.84504997487297,TRUE,-0.021665084594338
"988","60-64","Whitehall",2011,"Female",8500,336820,-0.0252360311145419,5,6.01763553233181,TRUE,-0.0252360311145419
"989","60-64","Whitehall",2012,"Female",8230,311510,-0.0264196976020031,5,6.108888960226,TRUE,-0.0264196976020031
"990","60-64","Whitehall",2013,"Female",8440,303710,-0.0277896677751803,5,6.1691086892101,TRUE,-0.0277896677751803
"991","60-64","Whitehall",2008,"Male",10400,354240,0.0293586269196025,5,5.74424119241192,TRUE,0.0293586269196025
"992","60-64","Whitehall",2009,"Male",11020,350310,0.0314578516171391,5,5.79709400245497,TRUE,0.0314578516171391
"993","60-64","Whitehall",2010,"Male",11990,358180,0.033474789212128,5,5.84504997487297,TRUE,0.033474789212128
"994","60-64","Whitehall",2011,"Male",12190,336820,0.0361914375630901,5,6.01763553233181,TRUE,0.0361914375630901
"995","60-64","Whitehall",2012,"Male",10770,311510,0.0345735289396809,5,6.108888960226,TRUE,0.0345735289396809
"996","60-64","Whitehall",2013,"Male",10340,303710,0.0340456356392611,5,6.1691086892101,TRUE,0.0340456356392611
"997","65 +","Whitehall",2008,"Female",600,354240,-0.00169376693766938,6,5.74424119241192,TRUE,-0.00169376693766938
"998","65 +","Whitehall",2009,"Female",850,350310,-0.00242642231166681,6,5.79709400245497,TRUE,-0.00242642231166681
"999","65 +","Whitehall",2010,"Female",1120,358180,-0.00312691942598693,6,5.84504997487297,TRUE,-0.00312691942598693
"1000","65 +","Whitehall",2011,"Female",1360,336820,-0.0040377649783267,6,6.01763553233181,TRUE,-0.0040377649783267
"1001","65 +","Whitehall",2012,"Female",1580,311510,-0.00507206831241373,6,6.108888960226,TRUE,-0.00507206831241373
"1002","65 +","Whitehall",2013,"Female",1840,303710,-0.00605841098416252,6,6.1691086892101,TRUE,-0.00605841098416252
"1003","65 +","Whitehall",2008,"Male",810,354240,0.00228658536585366,6,5.74424119241192,TRUE,0.00228658536585366
"1004","65 +","Whitehall",2009,"Male",1150,350310,0.00328280665696098,6,5.79709400245497,TRUE,0.00328280665696098
"1005","65 +","Whitehall",2010,"Male",1560,358180,0.00435535205762466,6,5.84504997487297,TRUE,0.00435535205762466
"1006","65 +","Whitehall",2011,"Male",2030,336820,0.00602695801912,6,6.01763553233181,TRUE,0.00602695801912
"1007","65 +","Whitehall",2012,"Male",2310,311510,0.00741549227954159,6,6.108888960226,TRUE,0.00741549227954159
"1008","65 +","Whitehall",2013,"Male",2510,303710,0.00826446280991736,6,6.1691086892101,TRUE,0.00826446280991736
"1009","< 29","HMRC",2008,"Female",8100,95390,-0.0849145612747668,1,5.68529195932488,FALSE,-0.0849145612747668
"1010","< 29","HMRC",2009,"Female",7950,93120,-0.0853737113402062,1,5.73797250859107,FALSE,-0.0853737113402062
"1011","< 29","HMRC",2010,"Female",6170,87380,-0.0706111238269627,1,5.91165026321813,FALSE,-0.0706111238269627
"1012","< 29","HMRC",2011,"Female",4870,78620,-0.0619435258204019,1,6.06715848384635,FALSE,-0.0619435258204019
"1013","< 29","HMRC",2012,"Female",4820,78860,-0.061120973877758,1,6.11539436976921,FALSE,-0.061120973877758
"1014","< 29","HMRC",2013,"Female",4170,76710,-0.0543605788032851,1,6.22422109242602,FALSE,-0.0543605788032851
"1015","< 29","HMRC",2008,"Male",6160,95390,0.0645769996855016,1,5.68529195932488,FALSE,0.0645769996855016
"1016","< 29","HMRC",2009,"Male",6180,93120,0.0663659793814433,1,5.73797250859107,FALSE,0.0663659793814433
"1017","< 29","HMRC",2010,"Male",4750,87380,0.054360265506981,1,5.91165026321813,FALSE,0.054360265506981
"1018","< 29","HMRC",2011,"Male",3690,78620,0.0469346222335284,1,6.06715848384635,FALSE,0.0469346222335284
